rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
147,6,-7,6,planar,planar,48,-4.700347,1.252900,-1.509535,2.198704,0.033707,0.000000,0.156154,0.244160,0.307104,0.612717,2,0.579841,0.201207,0.240721,-7.121979
148,4,-7,0,planar,planar,94,-5.580692,0.840280,-1.492197,2.083406,1.185584,0.000000,0.123503,0.417154,0.206179,0.892266,1,0.533769,0.000000,0.330365,-7.130430
149,-9,-1,1,planar,planar,116,0.954080,-0.324792,-2.357365,3.610190,-1.802094,0.000000,0.001988,0.074849,0.568606,0.218351,1,0.805075,0.000000,0.167223,-7.140362
150,3,-3,-4,planar,planar,187,-0.483514,-0.177571,-2.150525,2.905924,-1.467424,0.000000,0.000261,0.139585,0.518614,0.287228,1,0.066756,0.000000,0.017205,-7.184958
151,11,-8,4,planar,planar,16,-5.017992,0.707256,-2.225591,3.188387,2.531185,0.000000,0.111283,0.666667,0.131609,1.283565,2,0.567493,0.239075,0.336761,-7.193530
152,-8,5,2,planar,planar,68,-1.595104,-0.084622,-2.035325,2.763132,-0.715786,0.000000,0.096232,0.225982,0.460109,0.511827,2,0.704201,0.243488,0.263975,-7.193969
153,-2,-7,-4,planar,planar,283,0.139743,-0.369345,-2.215979,3.130521,-1.732552,0.000000,0.001230,0.060532,0.534307,0.201579,2,0.930940,0.203450,0.172558,-7.308653
154,2,1,-2,planar,planar,808,0.138689,-0.338367,-2.439765,3.748243,-1.138746,0.000000,0.000033,0.343724,0.589979,0.511474,1,0.000000,0.000000,0.054615,-7.526433
155,2,-1,-3,planar,planar,697,-3.973402,0.541088,-2.019176,2.451386,0.238031,0.000000,0.000176,0.346394,0.309789,0.647938,1,0.000000,0.000000,0.141860,-7.664845
156,6,19,7,planar,planar,29,-3.167170,0.159377,-2.065192,2.615628,-0.029433,0.000000,0.019621,0.102041,0.243979,0.405400,2,0.340757,0.180313,0.039517,-7.718046
157,4,-1,-3,planar,planar,209,-0.310903,-0.227474,-2.367798,3.645760,-1.252851,0.000000,0.000046,0.281305,0.572286,0.442832,1,0.000000,0.000000,0.041951,-7.804785
158,4,-8,2,linear,linear,36,-8.291304,1.103943,-0.542883,1.788118,1.657517,0.000000,0.000883,0.333333,0.042194,0.767859,4,0.438774,0.741639,0.633864,-7.860846
159,-6,-8,0,planar,planar,154,-2.392331,-0.313653,-2.198473,3.150803,0.188590,0.000000,0.007075,0.357143,0.341261,0.669075,1,0.444280,0.000000,0.201136,-7.866670
160,-9,-5,1,planar,planar,80,-4.183969,-0.231173,-1.820177,1.830881,0.173665,0.000000,0.276970,0.187822,0.341832,0.713847,1,0.678540,0.000000,0.421357,-7.892536
161,-4,-8,-1,planar,planar,187,0.670653,-0.350493,-2.542840,3.748336,-1.976024,0.000000,0.003779,0.062090,0.613187,0.206734,1,0.399871,0.000000,0.024467,-7.947039
162,-5,-9,1,planar,planar,35,-3.661989,0.399203,-1.886556,2.197225,-0.634767,0.000000,0.149657,0.105795,0.388963,0.451744,2,0.310488,0.210963,0.111970,-7.981335
163,9,-9,-3,planar,planar,47,0.286442,-0.197122,-2.604483,3.727748,-1.773066,0.000000,0.002748,0.157994,0.630817,0.310836,1,0.800811,0.000000,0.106977,-8.015977
164,5,-3,-4,planar,planar,87,-3.628054,0.428710,-1.780608,2.244808,-0.858492,0.000000,0.000294,0.252643,0.426949,0.411637,1,0.000000,0.000000,0.057499,-8.083252
165,3,19,8,planar,planar,32,-3.904399,0.206715,-1.935025,2.247558,-0.221503,0.000000,0.256920,0.073171,0.345588,0.560663,1,0.777450,0.000000,0.258562,-8.101771
166,2,5,0,planar,planar,124,-1.281826,0.014168,-2.240136,3.206369,-1.476491,0.000000,0.014077,0.136347,0.533012,0.302320,2,0.060320,0.084023,0.015860,-8.190654
167,4,-5,-5,planar,planar,57,-1.739483,0.436748,-2.278312,3.337326,-1.272659,0.000000,0.000410,0.247145,0.549853,0.405746,2,0.781572,0.222455,0.197032,-8.191031
168,-8,-8,0,planar,planar,92,-1.793621,0.210081,-2.279992,3.342694,-1.235075,0.000000,0.007061,0.248792,0.546590,0.416537,1,0.560207,0.000000,0.140397,-8.441301
169,-2,-6,-5,planar,planar,111,-3.946171,0.607025,-2.216433,3.150706,0.252529,0.000000,0.235314,0.347983,0.409829,0.833789,2,0.939300,0.256599,0.352578,-8.453756
170,8,-7,6,planar,planar,53,-1.712258,-0.290946,-2.177380,3.030774,-1.412639,0.000000,0.003872,0.166884,0.528606,0.322133,1,0.000000,0.000000,0.029368,-8.623997
171,-4,-2,3,planar,planar,179,-9.718263,1.262482,-1.293312,1.687432,2.713115,0.000000,0.299970,0.770115,0.179621,1.518753,1,0.535940,0.000000,0.493169,-8.723411
172,7,18,8,planar,planar,21,-5.842091,0.986648,-2.043843,2.596990,0.671204,0.000000,0.086764,0.372093,0.288168,0.793101,2,0.358255,0.190331,0.113480,-8.825072
173,-3,-6,-5,planar,planar,120,-5.854352,0.780066,-1.846043,2.033771,0.109546,0.000000,0.235121,0.223612,0.348385,0.696719,2,0.831838,0.252935,0.351799,-8.844554
174,8,-2,8,planar,planar,55,-9.183505,1.603475,-1.450451,2.246786,2.368100,0.000000,0.025315,0.666667,0.092514,1.167508,1,0.000000,0.000000,0.198310,-8.909167
175,-9,-1,0,planar,planar,91,-4.236813,0.916550,-1.914993,2.242278,-1.559219,0.000000,0.000113,0.037727,0.460518,0.174986,1,0.651908,0.000000,0.170416,-9.036754
176,11,-1,8,planar,planar,27,-7.402918,1.198540,-1.523776,2.226496,0.876027,0.000000,0.018983,0.459016,0.228308,0.797211,1,0.594250,0.000000,0.265627,-9.078623
177,-1,7,1,linear,linear,45,-8.087958,1.519234,-0.280980,1.799952,-0.525513,0.000000,0.004566,0.147436,0.239909,0.301677,1,0.000000,0.000000,0.061416,-9.175170
178,-5,-7,7,planar,planar,128,-3.299724,0.359005,-2.155393,2.971349,-1.126444,0.000000,0.006558,0.256063,0.518796,0.423857,1,0.218505,0.000000,0.009468,-9.193904
179,1,3,-1,planar,planar,472,-1.728024,-0.051132,-2.452436,3.749326,-1.263957,0.000000,0.000036,0.301784,0.593021,0.465344,1,0.101223,0.000000,0.043783,-9.244875
180,-2,-9,3,planar,planar,64,-6.229208,0.760082,-1.913310,2.324890,0.461304,0.000000,0.092632,0.746765,0.496389,1.079828,2,0.341278,0.250931,0.279681,-9.246022
181,0,5,0,planar,planar,178,-3.226760,0.229423,-2.220044,3.138127,-1.192950,0.000000,0.007835,0.245304,0.531481,0.413745,2,0.056245,0.087143,0.040029,-9.548458
182,4,-10,3,planar,planar,38,-8.134048,0.824623,-1.507209,1.788747,1.013652,0.000000,0.030606,0.505376,0.237260,0.863899,2,0.525289,0.336120,0.400067,-9.591729
183,-8,3,6,planar,planar,38,-8.681498,0.788965,-1.636845,1.813938,1.747136,0.000000,0.039537,0.333333,0.054760,0.820042,2,0.723092,0.227473,0.303654,-9.596181
184,10,-1,8,planar,planar,42,-6.685641,0.957955,-1.980980,2.379129,0.481565,0.000000,0.001735,0.429825,0.307069,0.741816,1,0.581663,0.000000,0.266167,-9.606231
185,-9,1,-1,planar,planar,76,-8.475509,1.201587,-1.973395,2.527033,2.086488,0.000000,0.181806,0.838828,0.307861,1.434815,2,0.680514,0.236476,0.480047,-9.687862
186,7,-9,-2,planar,planar,81,-5.724791,0.812806,-2.159739,2.949094,0.263542,0.000000,0.001096,0.380952,0.332136,0.687194,1,0.566590,0.000000,0.233257,-9.757275
187,10,18,7,planar,planar,22,-9.875016,1.582279,-1.696677,2.111315,2.319375,0.000000,0.028870,0.666667,0.111198,1.172307,2,0.382903,0.223611,0.183570,-9.781355
188,7,18,9,planar,planar,15,-7.703875,1.076971,-1.954121,2.243799,0.755642,0.000000,0.085703,0.387597,0.274204,0.808722,2,0.311902,0.195298,0.117398,-10.069181
189,-4,4,0,planar,planar,140,-2.673585,0.548251,-2.433998,3.745025,-1.783839,0.000000,0.000785,0.106338,0.588386,0.251366,1,0.082510,0.000000,0.004227,-10.088196
190,-1,-7,-4,planar,planar,273,-3.285241,0.357721,-2.295919,3.413317,-1.504224,0.000000,0.000911,0.168005,0.554660,0.319368,2,0.997775,0.238417,0.176776,-10.140979
191,-7,-3,3,planar,planar,85,-7.214411,1.711706,-2.181332,3.091889,0.577145,0.000000,0.014933,0.480253,0.334036,0.815105,2,0.709230,0.268649,0.380516,-10.198781
192,-7,-4,3,planar,planar,77,-7.116830,0.492775,-2.226758,2.786032,1.425254,0.000000,0.130217,0.752033,0.384303,1.269695,2,0.626689,0.312561,0.508787,-10.211590
193,-7,-1,4,planar,planar,28,-7.878807,1.569044,-1.963546,2.295477,0.236472,0.000000,0.242671,0.272901,0.358878,0.761130,2,0.660657,0.279054,0.362681,-10.332313
194,-6,3,6,linear,linear,26,-12.210685,2.380010,-0.446014,1.785396,1.708076,0.000000,0.012301,0.333333,0.038494,0.783273,2,0.695830,0.300103,0.307773,-10.354009
195,3,-8,-3,planar,planar,159,-4.879201,0.626710,-2.507992,3.742753,0.072159,0.000000,0.000247,0.377358,0.387101,0.682094,1,0.930882,0.000000,0.297488,-10.431077
196,-9,-1,2,planar,planar,116,-3.872675,-0.281769,-2.090040,2.793284,-1.400789,0.000000,0.004572,0.149874,0.511294,0.304366,1,0.835328,0.000000,0.197426,-10.438558
197,-3,-9,4,planar,planar,26,-12.276407,1.753872,-1.465357,2.195961,3.687812,0.000000,0.204327,1.000000,0.115936,1.775841,2,0.416865,0.323870,0.464580,-10.496041
198,8,0,-3,planar,planar,31,-8.480187,0.919030,-1.620126,2.246400,0.887264,0.000000,0.000828,0.507042,0.246635,0.825531,1,0.000000,0.000000,0.141417,-10.540419
199,-1,-9,5,planar,planar,24,-11.964261,2.188436,-1.880566,2.219063,3.288233,0.000000,0.293775,0.666667,0.088182,1.529930,3,0.399668,0.605728,0.621146,-10.587220
