rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
147,-8,-5,8,planar,planar,57,2.277379,0.189290,-1.815754,3.477022,-0.296947,-0.921735,0.075360,0.281385,0.518217,0.544593,1,0.160532,0.000000,0.015447,-4.044790
148,-1,11,3,linear,linear,52,-5.028284,1.016773,-0.406846,1.760239,0.592331,1.518458,0.057181,0.088050,0.142834,0.440716,2,0.586045,0.327137,0.195452,-4.067806
149,6,4,-2,linear,linear,88,-9.768789,1.471658,-0.244766,1.654197,3.217269,2.841913,0.321262,0.754902,0.136838,1.530763,3,0.540466,0.651098,0.765182,-4.136911
150,6,-4,3,planar,planar,74,0.680687,-0.274613,-1.680127,2.718940,-0.389357,0.230838,0.062911,0.217646,0.472803,0.457674,2,0.376933,0.172841,0.061260,-4.151511
151,0,-5,-2,planar,planar,220,1.883999,0.545260,-1.703892,2.792309,-0.734817,-1.350000,0.000072,0.207090,0.510748,0.361230,1,0.000000,0.000000,0.033194,-4.151758
152,6,3,0,planar,planar,202,1.314311,-0.632733,-1.779159,3.239643,-0.916732,1.099379,0.085258,0.058761,0.533116,0.313068,2,0.619999,0.252729,0.217662,-4.154577
153,6,-5,-1,planar,planar,137,-0.545863,0.045978,-1.919338,3.700314,0.427931,1.485298,0.002613,0.357257,0.383641,0.663177,2,0.715232,0.292532,0.334771,-4.206308
154,1,11,7,linear,linear,17,-6.391380,1.153198,-0.412744,1.782750,2.746465,0.478531,0.625816,0.086957,0.056288,1.207170,2,0.262211,0.206112,0.220093,-4.208681
155,-4,18,2,planar,planar,22,-0.018581,0.062775,-1.580438,2.240030,0.847483,-1.350000,0.009625,0.410256,0.292681,0.730942,1,0.000000,0.000000,0.098552,-4.278791
156,-6,7,8,planar,planar,35,-0.008493,-0.247665,-1.577955,2.333677,0.804051,-0.942411,0.009767,0.403101,0.301494,0.723263,1,0.224101,0.000000,0.116956,-4.306150
157,0,-6,-2,planar,planar,114,1.737275,0.304321,-1.689390,2.714325,-0.675500,-1.350000,0.000096,0.222967,0.505085,0.378727,1,0.000000,0.000000,0.037999,-4.387618
158,6,-1,3,planar,planar,229,1.811054,0.095098,-2.030323,3.737429,-1.098870,0.487986,0.074768,0.065554,0.593268,0.306379,2,0.498628,0.189976,0.084469,-4.472486
159,4,-2,4,linear,linear,43,-7.401244,1.700401,-0.359158,1.705245,1.988621,1.275881,0.365791,0.167785,0.093576,0.945048,2,0.514567,0.299456,0.387189,-4.500743
160,-8,6,8,planar,planar,18,-1.799083,0.648227,-1.318382,2.209212,0.929839,-0.828488,0.018548,0.365079,0.228507,0.693293,1,0.261627,0.000000,0.102007,-4.577099
161,2,-8,4,planar,planar,72,-2.719231,0.334173,-1.563465,2.189235,0.069014,1.466861,0.071947,0.336514,0.436080,0.600627,2,0.463333,0.341966,0.195358,-4.601884
162,-9,-7,8,planar,planar,38,1.318623,-0.235189,-1.581838,2.240466,-0.913686,-0.977110,0.028951,0.046474,0.450618,0.223538,1,0.209618,0.000000,-0.011924,-4.629666
163,6,-5,3,planar,planar,72,0.149357,-0.055440,-1.926855,3.553313,0.848680,-0.098450,0.047404,0.446043,0.374397,0.821309,2,0.270191,0.139358,0.158386,-4.636020
164,-8,4,8,planar,planar,55,-0.640073,0.272590,-1.711234,3.001703,1.196919,-0.769010,0.084594,0.459259,0.306624,0.886054,1,0.270834,0.000000,0.133979,-4.652510
165,1,10,8,planar,planar,29,-2.996110,0.251254,-1.305170,2.136629,1.059512,0.468092,0.032878,0.394366,0.228227,0.744854,2,0.344036,0.211737,0.134336,-4.659051
166,0,-9,-2,linear,linear,40,-2.964928,2.060637,-0.475643,1.795616,-0.170748,-1.350000,0.019336,0.194658,0.316843,0.373562,1,0.000000,0.000000,0.005578,-4.696297
167,1,2,-2,planar,planar,667,1.801356,0.308640,-2.034898,3.748916,-0.741979,-0.308038,0.000030,0.334963,0.641173,0.501832,1,0.705652,0.000000,0.198237,-4.723835
168,6,-3,3,planar,planar,150,1.025098,-0.345825,-1.824639,3.506458,-0.313037,0.226822,0.069232,0.287403,0.522564,0.542939,2,0.398312,0.171036,0.084006,-4.738039
169,-9,1,8,planar,planar,61,-2.740360,0.809797,-1.560238,2.235395,1.722060,-0.735649,0.010228,0.333333,0.062106,0.780474,1,0.294801,0.000000,0.064769,-4.739784
170,-1,11,6,planar,planar,36,-5.562141,1.413998,-1.324886,2.109943,2.116275,0.657123,0.317490,0.365297,0.164177,1.097105,2,0.323784,0.235154,0.328713,-4.809574
171,-5,9,8,linear,linear,18,-2.989976,0.863694,-0.392640,1.797312,0.040252,-0.564245,0.057693,0.180791,0.273323,0.410089,1,0.429823,0.000000,0.088193,-4.840227
172,-9,6,8,planar,planar,19,-1.072686,-0.191112,-1.333084,2.244355,0.813359,-0.818787,0.011378,0.333333,0.230319,0.648694,1,0.263038,0.000000,0.076893,-4.846664
173,1,1,-2,planar,planar,1429,1.937996,0.516076,-2.067909,3.747548,-1.181232,-0.308111,0.002261,0.184255,0.652933,0.339067,1,0.575328,0.000000,0.102818,-4.850728
174,-9,-5,8,planar,planar,55,1.716467,0.052999,-1.741039,3.005556,-0.929370,-0.949300,0.047423,0.068545,0.501063,0.272755,1,0.144091,0.000000,-0.018422,-4.855799
175,-11,-7,8,planar,planar,17,1.727201,-0.300272,-1.711959,2.959465,-0.631503,-1.026255,0.056939,0.155262,0.491142,0.380989,1,0.155289,0.000000,-0.042492,-4.902255
176,0,1,-2,planar,planar,1065,-2.422239,0.461047,-1.322910,2.246830,0.945911,-0.323481,0.000145,0.395133,0.230131,0.701509,1,0.573966,0.000000,0.249877,-4.908500
177,6,11,1,planar,planar,47,-5.450726,0.845133,-1.392764,2.103421,0.609840,2.425516,0.259911,0.170794,0.304380,0.672087,3,0.656341,0.546655,0.450375,-5.066423
178,-2,11,3,planar,planar,67,-4.068990,0.955628,-1.587076,2.259378,0.175426,1.693545,0.044159,0.034483,0.224886,0.364212,2,0.972406,0.287937,0.172360,-5.090844
179,-7,8,8,linear,linear,21,-5.986681,1.042910,-0.266846,1.799942,3.232827,-1.350000,0.196162,0.666667,0.053049,1.398151,1,0.000000,0.000000,0.276848,-5.127732
180,-9,-4,8,linear,linear,30,-1.946764,0.205445,-0.473237,1.796854,-0.234785,-0.903736,0.096526,0.050622,0.290826,0.319328,1,0.210449,0.000000,-0.000160,-5.149931
181,6,7,-2,planar,planar,54,-8.877681,1.290616,-1.287874,2.106244,2.592062,3.210904,0.398008,0.416667,0.141350,1.262310,3,0.579027,0.721488,0.746220,-5.178217
182,1,-2,-2,planar,planar,1447,1.490530,0.136911,-2.077991,3.748297,-0.709334,-0.300810,0.083011,0.207443,0.603623,0.473585,1,0.545715,0.000000,0.122962,-5.208992
183,-12,-7,8,planar,planar,17,0.504347,0.030326,-1.717470,3.104496,-0.012580,-0.963523,0.016764,0.035088,0.260236,0.327894,1,0.164437,0.000000,0.006573,-5.263396
184,-10,4,8,planar,planar,41,-1.035190,0.219511,-1.718635,2.939086,1.007869,-0.930087,0.017526,0.492063,0.325862,0.831596,1,0.130504,0.000000,0.115209,-5.395618
185,3,-6,4,planar,planar,48,-1.889902,-0.134178,-1.506774,2.222995,1.004554,-0.669434,0.033945,0.441379,0.296534,0.798009,1,0.292396,0.000000,0.195085,-5.418729
186,-9,3,8,planar,planar,61,0.270454,-0.227141,-1.525817,2.207349,-0.954170,-0.789294,0.009224,0.047755,0.442410,0.198316,1,0.229736,0.000000,-0.044683,-5.433316
187,1,5,-2,planar,planar,113,0.355003,-0.151238,-1.553400,2.249098,-0.526267,-1.350000,0.000097,0.223586,0.451438,0.379409,1,0.000000,0.000000,0.046497,-5.475000
188,2,5,-2,planar,planar,85,1.680668,0.200637,-1.817244,3.413528,-0.870114,-1.350000,0.000015,0.202806,0.555593,0.356440,1,0.000000,0.000000,0.025156,-5.569581
189,2,-5,4,planar,planar,120,-1.517398,-0.201610,-1.691772,3.068308,-0.225261,1.115822,0.036353,0.459310,0.600990,0.687651,3,0.173182,0.380706,0.160860,-5.588527
190,-9,4,8,planar,planar,62,0.390081,-0.128665,-1.904532,3.661651,0.514421,-0.833018,0.005040,0.381944,0.379855,0.693609,1,0.222522,0.000000,0.090880,-5.623363
191,-1,-10,7,linear,linear,44,-9.065597,1.606612,-0.479222,1.794683,1.545989,2.495048,0.302497,0.104167,0.113235,0.789620,3,0.532672,0.608550,0.480045,-5.691854
192,1,4,-2,planar,planar,187,0.883217,-0.110807,-1.691959,2.726796,-0.710506,-1.350000,0.000028,0.211283,0.506046,0.365782,1,0.000000,0.000000,0.034958,-5.706851
193,3,4,4,planar,planar,145,-5.610244,0.694624,-1.288232,1.504535,1.346582,0.637554,0.187703,0.612754,0.368602,1.060762,2,0.268205,0.221886,0.295707,-5.724250
194,0,-3,-2,planar,planar,923,1.573645,0.127656,-2.054079,3.748654,-1.154190,-0.478721,0.000081,0.192569,0.648737,0.345268,1,0.512426,0.000000,0.074395,-5.734341
195,6,1,1,planar,planar,266,1.120655,-0.059121,-1.823318,3.523528,-1.092240,-0.468974,0.005968,0.137710,0.578577,0.292872,1,0.429097,0.000000,0.070594,-5.846525
196,-9,-11,8,linear,linear,17,-5.871155,0.632164,-0.367080,1.788081,0.198211,1.341341,0.009490,0.000000,0.139570,0.279479,2,0.712068,0.289645,0.169040,-5.854600
197,-10,6,8,linear,linear,18,-6.546098,1.543248,-0.350952,1.794032,2.612144,-1.350000,0.028725,0.666667,0.073261,1.172112,1,0.000000,0.000000,0.167333,-5.885690
198,6,7,-1,planar,planar,86,-2.487106,0.197219,-1.761184,3.406853,0.364670,1.175896,0.285463,0.149749,0.403847,0.683433,2,0.595634,0.273455,0.318780,-5.917358
199,-8,7,8,planar,planar,20,-4.632216,0.605651,-1.414300,2.149297,2.446630,-0.854121,0.009233,0.666667,0.109527,1.145798,1,0.268966,0.000000,0.181057,-5.997653
