vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
1,-10,1,1.500000,-9.500000,1.500000,30,planar,planar,0.107368,0.027866,0.000398,0.740464,0.255825,0.003711,0.996289,0.010603,2.166351,78.123166,0.336803,-75.956814,0.495890,6.271650,1.292887,5.775759,3,0.500000,0.000000,0.422114,1.000000,0.081841,2.069853,38,2,0.715225,0.450105,0.397521,0.275702,0.463009
1,-10,2,1.500000,-9.500000,2.500000,128,planar,planar,0.090914,0.072771,0.000689,0.199556,0.792866,0.007578,0.992422,0.016580,2.364848,73.949676,0.381321,-71.584828,0.468545,6.334195,1.325947,5.865650,4,0.666667,0.666667,0.016684,0.122316,0.565545,0.290405,38,3,0.783432,0.388342,0.494095,0.658532,0.369254
1,-10,3,1.500000,-9.500000,3.500000,39,planar,planar,0.087046,0.072728,0.001533,0.164490,0.817904,0.017607,0.982393,0.021328,2.514064,68.431125,0.361923,-65.917061,0.614069,5.889341,1.538671,5.275272,2,0.333333,0.000000,0.002948,0.666667,0.160031,1.137313,32,2,0.686711,0.626645,0.568092,0.245278,0.367673
1,-9,-1,1.500000,-8.500000,-0.500000,192,planar,planar,0.092707,0.085573,0.000408,0.076950,0.918645,0.004406,0.995594,0.014797,2.255954,49.826151,0.396404,-47.570197,0.557846,4.485728,1.464693,3.927882,3,0.500000,0.333333,0.035013,0.354740,0.387800,0.704148,47,1,0.456464,0.759293,0.526025,0.000000,0.219919
1,-9,0,1.500000,-8.500000,0.500000,124,planar,planar,0.129948,0.079841,0.005680,0.385595,0.570696,0.043709,0.956291,0.038915,2.807466,1.792795,0.438226,1.014672,0.647464,0.117185,1.592298,-0.530279,4,0.666667,0.666667,0.087659,0.400304,0.429198,0.692007,49,1,0.674052,0.561242,0.428459,0.000000,0.201724
1,-9,1,1.500000,-8.500000,1.500000,18,linear,linear,0.026612,0.000551,0.000000,0.979286,0.020714,0.000000,1.000000,0.000048,1.245860,314.932931,0.141543,-313.687070,0.270000,16.599714,0.907585,16.329714,3,0.500000,0.000000,0.278909,1.000000,0.072075,1.876527,49,2,0.769182,0.397577,0.434499,0.316468,0.480892
1,-9,4,1.500000,-8.500000,4.500000,58,planar,planar,0.192623,0.061064,0.017133,0.682989,0.228065,0.088946,0.911054,0.058628,2.873168,2.670442,0.506499,0.202726,0.590339,0.077183,1.559436,-0.513156,3,0.500000,0.000000,0.296020,1.000000,0.090430,1.899627,42,2,0.723015,0.435941,0.410400,0.286359,0.514280
1,-9,5,1.500000,-8.500000,5.500000,35,planar,planar,0.054637,0.041046,0.001387,0.248757,0.725860,0.025383,0.974617,0.014597,2.466731,28.984747,0.272900,-26.518016,0.509738,3.200929,1.184182,2.691191,4,0.666667,0.666667,0.261251,0.165404,0.400365,0.667967,33,2,0.631655,0.645739,0.389054,0.210989,0.172169
1,-9,6,1.500000,-8.500000,6.500000,74,linear,linear,0.087078,0.015788,0.001050,0.818695,0.169244,0.012061,0.987939,0.011302,2.408335,61.688114,0.293541,-59.279779,0.704337,5.454052,1.693415,4.749715,4,0.666667,0.333333,0.115133,0.739130,0.208378,1.235139,26,1,0.529011,0.745620,0.382433,0.000000,0.298362
1,-8,-4,1.500000,-7.500000,-3.500000,36,linear,linear,0.075277,0.004201,0.000434,0.944188,0.050040,0.005772,0.994228,0.005160,2.039247,208.616872,0.249395,-206.577625,0.331710,11.496890,1.096942,11.165180,2,0.333333,0.000000,0.023764,0.666667,0.068102,1.165415,28,1,0.397808,0.870356,0.895243,0.000000,0.408701
1,-8,-3,1.500000,-7.500000,-2.500000,203,planar,planar,0.095066,0.073349,0.000196,0.228447,0.769490,0.002064,0.997936,0.011101,2.129621,20.961035,0.381831,-18.831414,0.360601,2.224927,1.136535,1.864326,4,0.666667,0.666667,0.005581,0.284087,0.563137,0.453364,33,1,0.414467,0.916479,0.984764,0.000000,0.204504
1,-8,-2,1.500000,-7.500000,-1.500000,219,planar,planar,0.106991,0.077694,0.000077,0.273829,0.725452,0.000719,0.999281,0.008616,2.040124,59.055751,0.403066,-57.015627,0.360117,4.236876,1.182584,3.876759,3,0.500000,0.333333,0.000110,0.420857,0.349011,0.729758,40,1,0.336001,0.850206,0.567715,0.000000,0.259705
1,-8,2,1.500000,-7.500000,2.500000,87,linear,linear,0.120170,0.010593,0.000238,0.911849,0.086171,0.001979,0.998021,0.006715,2.073534,26.953086,0.323473,-24.879552,0.405268,4.064551,1.294244,3.659282,1,0.166667,0.000000,0.000465,0.333333,0.037137,0.767294,49,3,0.847787,0.307884,0.475890,0.732912,0.597048
1,-8,4,1.500000,-7.500000,4.500000,33,linear,linear,0.071957,0.008516,0.000331,0.881654,0.113750,0.004596,0.995404,0.005874,2.065183,59.669778,0.245222,-57.604595,0.502116,5.776306,1.253907,5.274190,3,0.500000,0.333333,0.341249,0.536585,0.118239,1.317596,43,2,0.697610,0.480110,0.436890,0.281328,0.426298
1,-8,6,1.500000,-7.500000,6.500000,167,planar,planar,0.114263,0.076308,0.000375,0.332172,0.664543,0.003285,0.996715,0.014846,2.237795,0.815999,0.413589,1.421796,0.344532,0.286219,1.234354,-0.058313,4,0.666667,0.666667,0.001093,0.063303,0.519967,0.204442,27,1,0.529734,0.751057,0.402617,0.000000,0.040300
1,-7,-5,1.500000,-6.500000,-4.500000,249,planar,planar,0.101069,0.077424,0.001433,0.233954,0.751868,0.014178,0.985822,0.022383,2.556123,3.111804,0.396500,-0.555681,0.463623,0.943601,1.357980,0.479978,4,0.666667,0.333333,0.248318,0.702848,0.323803,1.375029,28,2,0.670394,0.639300,0.902856,0.239252,0.488818
1,-7,-4,1.500000,-6.500000,-3.500000,90,planar,planar,0.088269,0.066897,0.000826,0.242115,0.748528,0.009356,0.990644,0.016958,2.399420,60.857521,0.366795,-58.458101,0.579775,5.739210,1.407753,5.159435,3,0.500000,0.000000,0.009928,1.000000,0.226874,1.513403,35,2,0.582507,0.733610,0.919066,0.201513,0.433592
1,-7,0,1.500000,-6.500000,0.500000,83,linear,linear,0.072528,0.010150,0.000784,0.860054,0.129136,0.010810,0.989190,0.008326,2.308028,45.716350,0.262337,-43.408322,0.679214,6.552198,1.679214,5.872984,3,0.500000,0.333333,0.222707,0.455487,0.142102,1.068357,39,1,0.683205,0.582872,0.470933,0.000000,0.348913
1,-7,1,1.500000,-6.500000,1.500000,48,linear,linear,0.084693,0.000081,0.000000,0.999044,0.000950,0.000006,0.999994,0.000148,1.041546,210.545189,0.248431,-209.503643,0.375067,12.263627,0.701746,11.888560,3,0.500000,0.333333,0.493475,0.484412,0.075478,1.465712,36,2,0.806808,0.406898,0.478691,0.328682,0.467820
1,-7,6,1.500000,-6.500000,6.500000,96,linear,linear,0.085067,0.014116,0.000466,0.834054,0.160466,0.005479,0.994521,0.008241,2.216821,104.104247,0.286679,-101.887426,0.680021,7.562959,1.672179,6.882938,3,0.500000,0.333333,0.002472,0.402349,0.191788,0.712588,28,1,0.501184,0.771457,0.407119,0.000000,0.200957
1,-6,-5,1.500000,-5.500000,-4.500000,63,planar,planar,0.112559,0.078683,0.000062,0.300965,0.698487,0.000548,0.999452,0.008174,2.004391,25.310681,0.399738,-23.306290,0.258637,2.432136,0.969395,2.173499,4,0.666667,0.666667,0.249822,0.113184,0.402008,0.595095,35,2,0.693739,0.538328,0.954294,0.270292,0.320098
1,-5,-5,1.500000,-4.500000,-4.500000,125,planar,planar,0.088951,0.054233,0.000074,0.390301,0.608871,0.000828,0.999172,0.007083,2.023065,74.032967,0.363253,-72.009902,0.193670,4.931912,1.097641,4.738242,3,0.500000,0.333333,0.021232,0.513995,0.310100,0.860725,32,2,0.655039,0.649315,0.942704,0.234146,0.345100
1,-4,-4,1.500000,-3.500000,-3.500000,219,planar,planar,0.110189,0.057212,0.000354,0.480788,0.515998,0.003214,0.996786,0.013070,2.225149,38.691410,0.378094,-36.466262,0.315640,3.894267,1.160177,3.578627,3,0.500000,0.333333,0.029089,0.470405,0.282357,0.823382,24,1,0.000000,1.000000,0.000000,0.000000,0.179072
1,-3,-4,1.500000,-2.500000,-3.500000,36,linear,linear,0.015308,0.000114,0.000000,0.992560,0.007414,0.000026,0.999974,0.000088,1.012395,254.547240,0.106190,-253.534845,0.394468,14.010026,0.723848,13.615558,2,0.333333,0.000000,0.078157,0.666667,0.059965,1.238845,22,1,0.000000,1.000000,0.000000,0.000000,0.247021
1,0,-3,1.500000,0.500000,-2.500000,64,linear,linear,0.006982,0.001582,0.000024,0.773468,0.223047,0.003485,0.996515,0.000645,1.487527,330.986978,0.084283,-329.499451,0.308240,17.864749,1.177518,17.556509,2,0.333333,0.000000,0.020525,0.666667,0.088665,1.161041,26,1,0.000000,1.000000,0.000000,0.000000,0.247927
1,0,-2,1.500000,0.500000,-1.500000,873,planar,planar,0.085750,0.024308,0.000061,0.716525,0.282759,0.000716,0.999284,0.005039,2.004499,96.316371,0.299888,-94.311873,0.327278,5.914009,0.967559,5.586731,3,0.500000,0.000000,0.006376,1.000000,0.145789,1.508607,26,1,0.000000,1.000000,0.000000,0.000000,0.274584
1,1,-2,1.500000,1.500000,-1.500000,1780,planar,planar,0.099810,0.080283,0.000036,0.195649,0.803989,0.000362,0.999638,0.006616,2.011526,13.466457,0.395828,-11.454931,0.367352,1.537686,1.101053,1.170334,4,0.666667,0.666667,0.000166,0.322726,0.581547,0.488556,27,1,0.000000,1.000000,0.000000,0.000000,0.050751
1,2,-2,1.500000,2.500000,-1.500000,325,linear,linear,0.080868,0.008691,0.000026,0.892530,0.107155,0.000316,0.999684,0.002617,1.903600,286.655817,0.268958,-284.752217,0.346220,10.800057,1.092537,10.453837,4,0.666667,0.333333,0.000282,0.683941,0.216701,1.019382,35,1,0.164703,0.975746,0.101924,0.000000,0.239724
1,2,-1,1.500000,2.500000,-0.500000,625,planar,planar,0.083030,0.055314,0.000021,0.333811,0.665939,0.000250,0.999750,0.004570,1.987516,130.396065,0.346509,-128.408549,0.346690,6.466306,1.075961,6.119616,4,0.666667,0.333333,0.000027,0.881502,0.404422,1.236355,35,1,0.174897,0.973812,0.101801,0.000000,0.226301
1,3,-1,1.500000,3.500000,-0.500000,472,planar,planar,0.099849,0.082912,0.000018,0.169626,0.830194,0.000180,0.999820,0.005297,1.991570,3.719594,0.399779,-1.728024,0.330945,0.279813,1.066657,-0.051132,4,0.666667,0.666667,0.000036,0.301784,0.593021,0.465344,34,1,0.220927,0.964571,0.101223,0.000000,0.043783
1,4,-1,1.500000,4.500000,-0.500000,130,linear,linear,0.081260,0.019320,0.000011,0.762245,0.237619,0.000136,0.999864,0.002591,1.934591,237.546868,0.293782,-235.612277,0.463109,9.178799,1.460858,8.715690,4,0.666667,0.333333,0.027714,0.729915,0.253386,1.106987,37,1,0.469905,0.899713,0.068268,0.000000,0.242129
1,4,0,1.500000,4.500000,0.500000,123,planar,planar,0.089502,0.029365,0.000022,0.671912,0.327842,0.000246,0.999754,0.003868,1.961492,168.582700,0.320875,-166.621208,0.381901,7.619321,1.346842,7.237420,4,0.666667,0.333333,0.000235,0.851038,0.290821,1.203125,37,1,0.478364,0.897022,0.066376,0.000000,0.242003
1,5,0,1.500000,5.500000,0.500000,131,planar,planar,0.103229,0.073042,0.000077,0.292430,0.706820,0.000751,0.999249,0.008360,2.033171,0.107152,0.391828,1.926019,0.282721,0.678791,1.035201,0.396070,4,0.666667,0.666667,0.000202,0.160132,0.539338,0.309752,33,2,0.716493,0.802701,0.056679,0.087167,0.017159
1,6,0,1.500000,6.500000,0.500000,66,planar,planar,0.094230,0.041625,0.000071,0.558259,0.440986,0.000755,0.999245,0.006535,2.001668,176.631255,0.355142,-174.629587,0.277206,7.713250,1.185319,7.436044,4,0.666667,0.333333,0.026983,0.702899,0.319923,1.076282,33,2,0.905157,0.679286,0.046988,0.110597,0.229959
1,6,1,1.500000,6.500000,1.500000,15,linear,linear,0.186949,0.002408,0.000013,0.987117,0.012812,0.000071,0.999929,0.001811,1.600023,237.287714,0.391471,-235.687691,0.339929,10.832009,1.294913,10.492080,4,0.666667,0.333333,0.021439,0.702811,0.181155,1.068701,33,2,0.907917,0.676716,0.046505,0.110920,0.248165
1,7,1,1.500000,7.500000,1.500000,72,planar,planar,0.136622,0.080393,0.000110,0.411569,0.587629,0.000802,0.999198,0.010638,2.050341,2.157027,0.455059,-0.106685,0.491798,0.246819,1.480932,-0.244979,4,0.666667,0.666667,0.019461,0.114912,0.478293,0.286009,25,1,0.000000,1.000000,0.000000,0.000000,0.023405
1,8,1,1.500000,8.500000,1.500000,25,linear,linear,0.073361,0.001088,0.000000,0.985165,0.014829,0.000006,0.999994,0.000328,1.447815,171.380488,0.232425,-169.932672,0.359988,9.751663,1.074529,9.391675,3,0.500000,0.333333,0.019683,0.395062,0.149837,0.727807,20,1,0.000000,1.000000,0.000000,0.000000,0.147520
1,18,10,1.500000,18.500000,10.500000,15,linear,linear,0.101133,0.021213,0.000898,0.790247,0.200875,0.008877,0.991123,0.012442,2.257037,19.268176,0.303896,-17.011138,0.453534,2.981338,1.204236,2.527804,2,0.333333,0.333333,0.120739,0.054264,0.139938,0.489354,16,1,0.532750,0.824870,0.643216,0.000000,0.231944
1,19,8,1.500000,19.500000,8.500000,27,planar,planar,0.086634,0.046300,0.001728,0.465573,0.514481,0.019946,0.980054,0.019066,2.504545,17.603373,0.343903,-15.098827,0.788631,3.036664,1.784444,2.248033,3,0.500000,0.333333,0.034150,0.333333,0.278076,0.679436,15,1,0.465019,0.854146,0.716203,0.000000,0.259999
1,19,9,1.500000,19.500000,9.500000,25,planar,planar,0.089598,0.045495,0.001332,0.492238,0.492897,0.014865,0.985135,0.017576,2.437073,32.877516,0.344117,-30.440443,0.646719,3.659667,1.646719,3.012948,3,0.500000,0.333333,0.017530,0.339623,0.277746,0.663918,17,1,0.475956,0.850950,0.686161,0.000000,0.269387
2,-10,0,2.500000,-9.500000,0.500000,21,linear,linear,0.067241,0.008968,0.000143,0.866628,0.131243,0.002129,0.997871,0.004419,1.914516,243.728301,0.226709,-241.813786,0.319482,10.992102,1.186193,10.672620,3,0.500000,0.000000,0.227167,1.000000,0.092357,1.806675,38,2,0.597011,0.643046,0.419214,0.216437,0.379939
2,-10,1,2.500000,-9.500000,1.500000,30,linear,linear,0.073689,0.000146,0.000000,0.998023,0.001973,0.000003,0.999997,0.000140,1.076884,148.726536,0.229654,-147.649652,0.397411,9.404665,0.736492,9.007254,4,0.666667,0.666667,0.760820,0.230273,0.056013,1.413741,37,2,0.728700,0.448391,0.394861,0.277404,0.330352
2,-10,2,2.500000,-9.500000,2.500000,92,planar,planar,0.087902,0.054157,0.000402,0.383898,0.611531,0.004570,0.995430,0.012413,2.232689,66.216034,0.356624,-63.983345,0.379911,5.494924,1.304044,5.115012,4,0.666667,0.666667,0.236485,0.254241,0.379668,0.732254,40,3,0.773788,0.408729,0.527068,0.642964,0.506712
2,-10,3,2.500000,-9.500000,3.500000,24,planar,planar,0.105544,0.052998,0.000996,0.497862,0.492697,0.009441,0.990559,0.017730,2.368236,85.683660,0.347725,-83.315424,0.452530,6.669816,1.369224,6.217286,3,0.500000,0.333333,0.004437,0.382353,0.282195,0.693245,35,2,0.730379,0.501306,0.537162,0.287090,0.293690
2,-9,-2,2.500000,-8.500000,-1.500000,54,linear,linear,0.085720,0.008973,0.000065,0.895327,0.103920,0.000753,0.999247,0.003676,1.912757,256.125895,0.274518,-254.213138,0.273063,10.580490,1.162538,10.307427,3,0.500000,0.000000,0.004084,1.000000,0.114285,1.505514,38,1,0.380198,0.834317,0.576805,0.000000,0.384367
2,-9,-1,2.500000,-8.500000,-0.500000,174,planar,planar,0.100580,0.084691,0.000875,0.157969,0.833328,0.008703,0.991297,0.019537,2.431205,10.981469,0.404715,-8.550264,0.633112,1.751106,1.568700,1.117994,4,0.666667,0.666667,0.005639,0.055685,0.589071,0.202199,46,1,0.545169,0.698705,0.471122,0.000000,0.065234
2,-9,0,2.500000,-8.500000,0.500000,59,planar,planar,0.087898,0.046326,0.001462,0.472960,0.510403,0.016637,0.983363,0.018125,2.518093,43.401544,0.338365,-40.883451,0.459301,3.290067,1.321601,2.830767,5,0.833333,0.666667,0.241175,0.628938,0.388964,1.150752,49,2,0.731095,0.508365,0.423740,0.274447,0.331308
2,-9,4,2.500000,-8.500000,4.500000,41,planar,planar,0.140603,0.054271,0.010697,0.614012,0.309908,0.076080,0.923920,0.043378,2.818881,5.187668,0.383176,-2.368787,0.579568,0.617442,1.145088,0.037875,4,0.666667,0.333333,0.209462,0.793651,0.214357,1.422456,45,2,0.678782,0.479201,0.448005,0.282623,0.470524
2,-9,5,2.500000,-8.500000,5.500000,44,planar,planar,0.060212,0.050562,0.001023,0.160266,0.822746,0.016988,0.983012,0.014603,2.413790,47.093175,0.290763,-44.679385,0.451691,5.433963,1.188160,4.982272,4,0.666667,0.666667,0.274534,0.140226,0.425045,0.658203,36,1,0.618409,0.615926,0.394544,0.000000,0.176068
2,-9,6,2.500000,-8.500000,6.500000,72,planar,planar,0.086155,0.027143,0.000182,0.684950,0.312939,0.002110,0.997890,0.007520,2.077576,129.033366,0.303778,-126.955790,0.415089,7.311560,1.217701,6.896471,4,0.666667,0.333333,0.095078,0.693431,0.258398,1.157795,30,1,0.541179,0.694566,0.373728,0.000000,0.268162
2,-8,-3,2.500000,-7.500000,-2.500000,180,planar,planar,0.084941,0.077832,0.000431,0.083696,0.911235,0.005069,0.994931,0.014172,2.263988,0.854170,0.377502,1.409818,0.349746,0.190617,1.212797,-0.159128,3,0.500000,0.333333,0.000059,0.373849,0.399701,0.677980,31,1,0.446921,0.906843,0.998909,0.000000,0.294692
2,-8,-2,2.500000,-7.500000,-1.500000,132,planar,planar,0.091128,0.043747,0.000149,0.519933,0.478432,0.001635,0.998365,0.008405,2.080565,120.273444,0.341618,-118.192879,0.351055,6.498126,1.215545,6.147071,4,0.666667,0.333333,0.002118,0.849234,0.340489,1.203684,38,1,0.395181,0.825294,0.574079,0.000000,0.342954
2,-8,0,2.500000,-7.500000,0.500000,30,linear,linear,0.050304,0.001567,0.000108,0.968853,0.028998,0.002149,0.997851,0.002042,1.632181,15.657344,0.189943,-14.025163,0.556534,3.130512,1.109577,2.573978,3,0.500000,0.333333,0.438772,0.433925,0.087799,1.336326,49,1,0.741683,0.511959,0.438772,0.000000,0.400100
2,-8,2,2.500000,-7.500000,2.500000,24,linear,linear,0.030964,0.004126,0.000179,0.866760,0.127444,0.005797,0.994203,0.002841,1.845559,349.227704,0.169206,-347.382145,0.415101,11.966067,1.324753,11.550966,2,0.333333,0.000000,0.003621,0.666667,0.078696,1.138222,51,3,0.835199,0.288561,0.479108,0.738796,0.692294
2,-8,4,2.500000,-7.500000,4.500000,16,linear,linear,0.047790,0.000327,0.000000,0.993159,0.006835,0.000007,0.999993,0.000172,1.149588,181.035157,0.185868,-179.885569,0.320746,12.531323,0.892753,12.210577,2,0.333333,0.000000,0.431140,0.666667,0.036965,1.715373,47,2,0.723894,0.474051,0.428200,0.284162,0.464639
2,-8,6,2.500000,-7.500000,6.500000,149,planar,planar,0.107158,0.084921,0.000210,0.207514,0.790526,0.001960,0.998040,0.012410,2.138242,0.679381,0.404354,1.458861,0.298831,0.345048,1.088076,0.046216,4,0.666667,0.666667,0.000598,0.141446,0.575093,0.289731,33,1,0.532040,0.718952,0.392127,0.000000,0.028993
2,-7,-6,2.500000,-6.500000,-5.500000,23,linear,linear,0.020803,0.000439,0.000001,0.978899,0.021076,0.000026,0.999974,0.000170,1.204957,216.237461,0.125211,-215.032505,0.422834,14.253771,0.841426,13.830937,2,0.333333,0.000000,0.602435,0.666667,0.026508,1.946621,21,2,0.838316,0.526687,0.789618,0.299585,0.552183
2,-7,-5,2.500000,-6.500000,-4.500000,193,planar,planar,0.085149,0.076927,0.000507,0.096565,0.897479,0.005956,0.994044,0.014921,2.300085,1.276477,0.376742,1.023607,0.481278,0.027186,1.318476,-0.454093,4,0.666667,0.333333,0.461037,0.762274,0.259327,1.727567,27,2,0.778391,0.582651,0.830134,0.272776,0.551263
2,-7,0,2.500000,-6.500000,0.500000,110,linear,linear,0.079955,0.015801,0.004098,0.802377,0.146375,0.051248,0.948752,0.017299,2.707117,7.162760,0.286061,-4.455643,0.576880,1.183128,1.463730,0.606249,4,0.666667,0.333333,0.163789,0.708772,0.184572,1.267431,37,1,0.685026,0.564978,0.536078,0.000000,0.446418
2,-7,1,2.500000,-6.500000,1.500000,38,planar,planar,0.069375,0.035463,0.005085,0.488812,0.437890,0.073298,0.926702,0.023214,2.720501,7.916446,0.246446,-5.195945,1.049543,4.504675,1.962921,3.455132,4,0.666667,0.666667,0.573916,0.311281,0.172983,1.250529,32,2,0.847548,0.357222,0.493863,0.351713,0.456293
2,-7,2,2.500000,-6.500000,2.500000,22,linear,linear,0.031366,0.002657,0.000450,0.915275,0.070384,0.014342,0.985658,0.003347,1.914782,93.333034,0.166174,-91.418252,0.511470,6.815620,1.483174,6.304149,2,0.333333,0.000000,0.378974,0.666667,0.044486,1.644948,35,3,0.868457,0.205125,0.480396,0.803967,0.890389
2,-7,6,2.500000,-6.500000,6.500000,137,planar,planar,0.087915,0.053558,0.000999,0.390805,0.597830,0.011365,0.988635,0.016756,2.452172,50.661762,0.351817,-48.209590,0.517386,3.379764,1.377918,2.862378,3,0.500000,0.333333,0.001736,0.396624,0.311668,0.705297,33,1,0.508102,0.740927,0.404909,0.000000,0.184966
2,-6,-5,2.500000,-5.500000,-4.500000,63,planar,planar,0.137026,0.077755,0.000192,0.432556,0.566040,0.001404,0.998596,0.012702,2.107374,38.893039,0.436541,-36.785665,0.350807,3.442224,1.206356,3.091416,3,0.500000,0.333333,0.319664,0.437642,0.207441,1.179618,35,2,0.771179,0.486759,0.885773,0.298787,0.514722
2,-5,-5,2.500000,-4.500000,-4.500000,101,planar,planar,0.116525,0.078713,0.000302,0.324494,0.672917,0.002590,0.997410,0.014040,2.188857,27.135342,0.415974,-24.946485,0.484576,3.064271,1.324310,2.579695,4,0.666667,0.666667,0.002936,0.260122,0.522787,0.423432,32,2,0.668656,0.695477,0.863286,0.224042,0.204650
2,-5,4,2.500000,-4.500000,4.500000,24,planar,planar,0.007738,0.003301,0.000147,0.573385,0.407658,0.018957,0.981043,0.001553,1.706769,251.144567,0.101929,-249.437798,0.402343,12.354215,1.377689,11.951872,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,9,1,0.486162,0.817939,0.579541,0.000000,0.135737
2,-4,-5,2.500000,-3.500000,-4.500000,19,linear,linear,0.073050,0.003306,0.000015,0.954743,0.045056,0.000201,0.999799,0.001524,1.675621,388.962107,0.239549,-387.286486,0.219476,13.657733,1.007037,13.438257,3,0.500000,0.000000,0.002604,1.000000,0.104013,1.503515,27,1,0.000000,1.000000,0.000000,0.000000,0.274282
2,-4,-4,2.500000,-3.500000,-3.500000,151,planar,planar,0.087698,0.057313,0.000212,0.346479,0.651105,0.002417,0.997583,0.010213,2.132228,68.145546,0.352439,-66.013317,0.351515,4.954634,1.200353,4.603119,4,0.666667,0.333333,0.001000,0.778455,0.398660,1.124318,27,1,0.000000,1.000000,0.000000,0.000000,0.220558
2,-3,-4,2.500000,-2.500000,-3.500000,309,planar,planar,0.096766,0.076091,0.000264,0.213661,0.783607,0.002732,0.997268,0.012486,2.178802,12.414984,0.393885,-10.236182,0.327844,1.759527,1.268875,1.431683,4,0.666667,0.666667,0.018854,0.284076,0.561470,0.471269,26,1,0.000000,1.000000,0.000000,0.000000,0.045822
2,-2,-4,2.500000,-1.500000,-3.500000,106,linear,linear,0.055717,0.009459,0.000159,0.830236,0.166910,0.002854,0.997146,0.004376,2.004860,256.864536,0.239216,-254.859676,0.466127,10.904446,1.414582,10.438320,3,0.500000,0.000000,0.000179,1.000000,0.125788,1.500242,28,1,0.147342,0.978942,0.067809,0.000000,0.274088
2,-2,-3,2.500000,-1.500000,-2.500000,282,planar,planar,0.053329,0.045260,0.000153,0.151311,0.845812,0.002877,0.997123,0.007181,2.085580,108.810947,0.294563,-106.725367,0.343696,6.372472,1.197140,6.028777,3,0.500000,0.000000,0.000184,1.000000,0.247117,1.500248,28,1,0.138865,0.980457,0.067702,0.000000,0.266760
2,-1,-3,2.500000,-0.500000,-2.500000,697,planar,planar,0.108793,0.063612,0.000110,0.415294,0.583691,0.001015,0.998985,0.009143,2.071882,6.045284,0.386300,-3.973402,0.322531,0.863619,1.111549,0.541088,3,0.500000,0.333333,0.000176,0.346394,0.309789,0.647938,25,1,0.000000,1.000000,0.000000,0.000000,0.141860
2,0,-3,2.500000,0.500000,-2.500000,305,linear,linear,0.083884,0.011884,0.000040,0.858329,0.141191,0.000480,0.999520,0.003423,1.942886,258.669863,0.278951,-256.726978,0.392647,10.137167,1.156235,9.744519,4,0.666667,0.333333,0.005732,0.843712,0.226856,1.202488,31,1,0.000000,1.000000,0.000000,0.000000,0.251915
2,0,-2,2.500000,0.500000,-1.500000,632,planar,planar,0.079929,0.045829,0.000049,0.426631,0.572758,0.000610,0.999390,0.005633,2.009617,138.082756,0.329729,-136.073139,0.350429,6.744395,1.114981,6.393966,4,0.666667,0.333333,0.000104,0.867278,0.373035,1.220814,31,1,0.000000,1.000000,0.000000,0.000000,0.230262
2,1,-2,2.500000,1.500000,-1.500000,808,planar,planar,0.101624,0.083717,0.000048,0.176207,0.823325,0.000468,0.999532,0.007399,2.021387,1.882699,0.401682,0.138689,0.356127,0.017760,1.143831,-0.338367,4,0.666667,0.666667,0.000033,0.343724,0.589979,0.511474,30,1,0.000000,1.000000,0.000000,0.000000,0.054615
2,2,-2,2.500000,2.500000,-1.500000,274,planar,planar,0.080381,0.021674,0.000037,0.730364,0.269177,0.000460,0.999540,0.004008,1.972018,210.536326,0.292944,-208.564308,0.333842,8.795301,1.125669,8.461459,4,0.666667,0.333333,0.000080,0.739076,0.271127,1.079759,37,1,0.162234,0.976208,0.097919,0.000000,0.237756
2,2,-1,2.500000,2.500000,-0.500000,262,planar,planar,0.084457,0.029927,0.000027,0.645652,0.354033,0.000315,0.999685,0.004065,1.974290,184.995439,0.312512,-183.021149,0.362343,7.878778,1.130704,7.516435,4,0.666667,0.333333,0.000083,0.907254,0.299647,1.264759,37,1,0.170857,0.974583,0.098094,0.000000,0.244282
2,3,-1,2.500000,3.500000,-0.500000,338,planar,planar,0.113439,0.078459,0.000018,0.308353,0.691487,0.000160,0.999840,0.005451,1.990638,0.115791,0.410141,1.874846,0.337667,0.665291,1.095848,0.327624,4,0.666667,0.666667,0.000046,0.268597,0.532916,0.428853,34,1,0.216609,0.965473,0.096381,0.000000,0.044936
2,4,-1,2.500000,4.500000,-0.500000,116,planar,planar,0.090430,0.031484,0.000016,0.651837,0.347988,0.000174,0.999826,0.003553,1.956767,174.063787,0.323960,-172.107020,0.335687,7.497345,1.160744,7.161659,4,0.666667,0.333333,0.000128,0.669251,0.297630,1.003015,37,1,0.448563,0.906342,0.066845,0.000000,0.223495
2,4,0,2.500000,4.500000,0.500000,61,linear,linear,0.087924,0.013891,0.000014,0.842012,0.157823,0.000165,0.999835,0.002606,1.904154,234.210711,0.285509,-232.306558,0.421326,9.105807,1.052460,8.684481,4,0.666667,0.333333,0.027309,0.836401,0.227421,1.223574,37,1,0.465725,0.901029,0.065944,0.000000,0.253077
