rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
147,-3,-6,-5,planar,planar,120,-5.854352,0.780066,-1.419107,2.033771,0.791257,2.145811,0.235121,0.223612,0.348385,0.696719,2,0.831838,0.252935,0.351799,-5.590096
148,-9,-5,1,planar,planar,80,-4.183969,-0.231173,-1.329769,1.830881,0.853357,1.068646,0.276970,0.187822,0.341832,0.713847,1,0.678540,0.000000,0.421357,-5.653789
149,7,4,-1,planar,planar,32,-2.759408,0.358190,-1.506326,2.246294,1.251770,-0.755112,0.000237,0.488889,0.296414,0.804764,1,0.127508,0.000000,0.141643,-5.657180
150,11,-4,7,planar,planar,41,-2.215056,-0.103791,-1.602118,2.908965,0.934651,0.237489,0.000688,0.409357,0.330491,0.717888,1,0.554599,0.000000,0.227921,-5.657789
151,10,18,8,planar,planar,17,-2.238501,0.759192,-1.676922,3.271469,0.881537,-0.143906,0.022607,0.372093,0.339474,0.706489,1,0.370751,0.000000,0.055446,-5.690068
152,-3,0,-2,planar,planar,295,-4.112562,0.922113,-1.299237,2.244873,1.589517,-0.606550,0.007962,0.541176,0.234574,0.872709,1,0.203455,0.000000,0.177295,-5.751593
153,4,-7,0,planar,planar,94,-5.580692,0.840280,-1.223427,2.083406,1.713749,0.535794,0.123503,0.417154,0.206179,0.892266,1,0.533769,0.000000,0.330365,-5.797702
154,-5,-9,1,planar,planar,35,-3.661989,0.399203,-1.466798,2.197225,0.038601,0.841322,0.149657,0.105795,0.388963,0.451744,2,0.310488,0.210963,0.111970,-6.046886
155,1,7,1,planar,planar,72,-0.106685,-0.244979,-1.556443,2.475174,-0.628389,-1.167233,0.019461,0.114912,0.478293,0.286009,1,0.000000,0.000000,0.023405,-6.178902
156,-1,-9,5,planar,planar,24,-11.964261,2.188436,-1.469536,2.219063,3.746117,3.528872,0.293775,0.666667,0.088182,1.529930,3,0.399668,0.605728,0.621146,-6.189434
157,9,-9,-3,planar,planar,47,0.286442,-0.197122,-1.864901,3.727748,-0.951536,0.231939,0.002748,0.157994,0.630817,0.310836,1,0.800811,0.000000,0.106977,-6.222925
158,-7,-4,3,planar,planar,77,-7.116830,0.492775,-1.561097,2.786032,2.218053,2.481317,0.130217,0.752033,0.384303,1.269695,2,0.626689,0.312561,0.508787,-6.271813
159,3,1,-2,planar,planar,396,1.247020,-0.085235,-1.779749,3.748620,-0.734436,-1.173268,0.000024,0.199482,0.589286,0.352796,1,0.000000,0.000000,0.019094,-6.274288
160,6,19,7,planar,planar,29,-3.167170,0.159377,-1.576247,2.615628,0.368829,0.470683,0.019621,0.102041,0.243979,0.405400,2,0.340757,0.180313,0.039517,-6.360156
161,-2,-9,3,planar,planar,64,-6.229208,0.760082,-1.427662,2.324890,1.387417,1.429127,0.092632,0.746765,0.496389,1.079828,2,0.341278,0.250931,0.279681,-6.405133
162,10,-9,-3,planar,planar,35,-1.566961,0.142880,-1.325796,2.241280,-0.203460,-1.224808,0.002537,0.197931,0.382812,0.354482,1,0.000000,0.000000,-0.017720,-6.419425
163,4,-10,3,planar,planar,38,-8.134048,0.824623,-1.195944,1.788747,1.559319,2.294413,0.030606,0.505376,0.237260,0.863899,2,0.525289,0.336120,0.400067,-6.440385
164,3,19,8,planar,planar,32,-3.904399,0.206715,-1.506915,2.247558,0.437841,0.552668,0.256920,0.073171,0.345588,0.560663,1,0.777450,0.000000,0.258562,-6.461649
165,-9,1,-1,planar,planar,76,-8.475509,1.201587,-1.493016,2.527033,2.850547,1.942086,0.181806,0.838828,0.307861,1.434815,2,0.680514,0.236476,0.480047,-6.501338
166,-6,-8,0,planar,planar,154,-2.392331,-0.313653,-1.621923,3.150803,0.777834,0.103363,0.007075,0.357143,0.341261,0.669075,1,0.444280,0.000000,0.201136,-6.597513
167,4,-7,1,corner_like,corner_like,35,-19.000973,2.067748,0.886976,0.514112,5.647326,4.189368,0.538130,1.000000,0.050131,2.226475,3,0.485193,0.671566,0.783801,-6.723666
168,-4,-8,-1,planar,planar,187,0.670653,-0.350493,-1.837085,3.748336,-1.182449,-0.282770,0.003779,0.062090,0.613187,0.206734,1,0.399871,0.000000,0.024467,-6.730480
169,-1,-7,-4,planar,planar,273,-3.285241,0.357721,-1.700521,3.413317,-0.734723,1.916010,0.000911,0.168005,0.554660,0.319368,2,0.997775,0.238417,0.176776,-6.860070
170,-8,-8,0,planar,planar,92,-1.793621,0.210081,-1.694240,3.342694,-0.456648,0.209538,0.007061,0.248792,0.546590,0.416537,1,0.560207,0.000000,0.140397,-6.867584
171,6,6,0,planar,planar,22,-3.877178,0.374766,-1.465221,2.247402,1.108204,-0.784635,0.000564,0.428571,0.284221,0.738856,1,0.065717,0.000000,0.109917,-6.891465
172,-7,-3,3,planar,planar,85,-7.214411,1.711706,-1.622021,3.091889,1.183236,2.136454,0.014933,0.480253,0.334036,0.815105,2,0.709230,0.268649,0.380516,-6.896925
173,3,-3,-4,planar,planar,187,-0.483514,-0.177571,-1.622906,2.905924,-0.727977,-1.051938,0.000261,0.139585,0.518614,0.287228,1,0.066756,0.000000,0.017205,-6.969831
174,-6,-9,4,planar,planar,34,-9.911543,1.721258,-1.590292,2.866408,2.677279,2.973177,0.029839,0.666667,0.137047,1.173616,4,0.314503,0.553383,0.475080,-6.996530
175,-7,-1,4,planar,planar,28,-7.878807,1.569044,-1.516880,2.295477,0.935190,2.118367,0.242671,0.272901,0.358878,0.761130,2,0.660657,0.279054,0.362681,-7.068564
176,7,18,8,planar,planar,21,-5.842091,0.986648,-1.556600,2.596990,1.241887,0.672443,0.086764,0.372093,0.288168,0.793101,2,0.358255,0.190331,0.113480,-7.094703
177,2,1,-2,planar,planar,808,0.138689,-0.338367,-1.781105,3.748243,-0.315706,-1.123538,0.000033,0.343724,0.589979,0.511474,1,0.000000,0.000000,0.054615,-7.168272
178,-4,-2,3,planar,planar,179,-9.718263,1.262482,-1.079431,1.687432,3.399995,0.624980,0.299970,0.770115,0.179621,1.518753,1,0.535940,0.000000,0.493169,-7.197669
179,-8,3,6,planar,planar,38,-8.681498,0.788965,-1.270696,1.813938,1.991807,1.682650,0.039537,0.333333,0.054760,0.820042,2,0.723092,0.227473,0.303654,-7.302711
180,2,5,0,planar,planar,124,-1.281826,0.014168,-1.672556,3.206369,-0.724701,-0.515837,0.014077,0.136347,0.533012,0.302320,2,0.060320,0.084023,0.015860,-7.387121
181,-3,-9,4,planar,planar,26,-12.276407,1.753872,-1.237800,2.195961,4.285343,2.238312,0.204327,1.000000,0.115936,1.775841,2,0.416865,0.323870,0.464580,-7.432641
182,4,-1,-3,planar,planar,209,-0.310903,-0.227474,-1.741608,3.645760,-0.452492,-1.141269,0.000046,0.281305,0.572286,0.442832,1,0.000000,0.000000,0.041951,-7.519505
183,2,-1,-3,planar,planar,697,-3.973402,0.541088,-1.552223,2.451386,0.802074,-1.001395,0.000176,0.346394,0.309789,0.647938,1,0.000000,0.000000,0.141860,-7.635245
184,-9,-1,0,planar,planar,91,-4.236813,0.916550,-1.494593,2.242278,-0.877275,0.184303,0.000113,0.037727,0.460518,0.174986,1,0.651908,0.000000,0.170416,-7.750107
185,-6,3,6,linear,linear,26,-12.210685,2.380010,-0.351400,1.785396,1.935846,2.146204,0.012301,0.333333,0.038494,0.783273,2,0.695830,0.300103,0.307773,-7.885421
186,10,18,7,planar,planar,22,-9.875016,1.582279,-1.344740,2.111315,2.739726,1.012343,0.028870,0.666667,0.111198,1.172307,2,0.382903,0.223611,0.183570,-7.996723
187,11,-1,8,planar,planar,27,-7.402918,1.198540,-1.277889,2.226496,1.405425,0.168356,0.018983,0.459016,0.228308,0.797211,1,0.594250,0.000000,0.265627,-8.134982
188,5,-3,-4,planar,planar,87,-3.628054,0.428710,-1.422334,2.244808,-0.164549,-1.119501,0.000294,0.252643,0.426949,0.411637,1,0.000000,0.000000,0.057499,-8.150537
189,-9,-6,3,planar,planar,29,-11.736515,2.413563,-1.696179,3.476466,4.652908,1.598509,0.537481,0.666667,0.074483,1.858933,1,0.594976,0.000000,0.613555,-8.244180
190,3,-8,-3,planar,planar,159,-4.879201,0.626710,-1.816636,3.742753,0.695444,0.769247,0.000247,0.377358,0.387101,0.682094,1,0.930882,0.000000,0.297488,-8.347189
191,7,18,9,planar,planar,15,-7.703875,1.076971,-1.515249,2.243799,1.318894,0.710446,0.085703,0.387597,0.274204,0.808722,2,0.311902,0.195298,0.117398,-8.356612
192,10,-1,8,planar,planar,42,-6.685641,0.957955,-1.512609,2.379129,1.057786,0.136547,0.001735,0.429825,0.307069,0.741816,1,0.581663,0.000000,0.266167,-8.425092
193,8,-7,6,planar,planar,53,-1.712258,-0.290946,-1.620771,3.030774,-0.660962,-1.158885,0.003872,0.166884,0.528606,0.322133,1,0.000000,0.000000,0.029368,-8.474595
194,7,-9,-2,planar,planar,81,-5.724791,0.812806,-1.626198,2.949094,0.849117,0.112208,0.001096,0.380952,0.332136,0.687194,1,0.566590,0.000000,0.233257,-8.525953
195,-5,-7,7,planar,planar,128,-3.299724,0.359005,-1.618351,2.971349,-0.366375,-0.670394,0.006558,0.256063,0.518796,0.423857,1,0.218505,0.000000,0.009468,-8.567188
196,-9,-1,2,planar,planar,116,-3.872675,-0.281769,-1.558720,2.793284,-0.663895,0.590988,0.004572,0.149874,0.511294,0.304366,1,0.835328,0.000000,0.197426,-8.579355
197,4,-8,6,planar,planar,123,-7.657342,0.695239,-1.765566,3.615346,2.984745,0.689482,0.226762,0.875000,0.359656,1.535296,1,0.544189,0.000000,0.427597,-8.668789
198,0,5,0,planar,planar,178,-3.226760,0.229423,-1.661553,3.138127,-0.425519,-0.453491,0.007835,0.245304,0.531481,0.413745,2,0.056245,0.087143,0.040029,-8.676027
199,1,3,-1,planar,planar,472,-1.728024,-0.051132,-1.788280,3.749326,-0.445708,-0.939293,0.000036,0.301784,0.593021,0.465344,1,0.101223,0.000000,0.043783,-8.701763
