rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
147,12,0,-2,planar,planar,70,-1.507641,0.099091,-1.724996,2.924097,0.887736,0.108791,0.001554,0.473118,0.331000,0.789194,1,0.973123,0.000000,0.329972,-5.061115
148,-13,-17,3,planar,planar,31,-0.950730,0.289640,-1.326997,2.225035,0.255704,-1.149612,0.015792,0.053763,0.180161,0.347126,1,0.087068,0.000000,0.069010,-5.107030
149,5,6,4,linear,linear,85,-5.316161,0.882400,-0.385808,1.782782,0.530786,0.889881,0.061894,0.053191,0.136139,0.408734,2,0.336503,0.245938,0.174262,-5.181685
150,-4,6,-1,planar,planar,59,0.507120,-0.125372,-1.726207,2.915825,-0.883824,-0.068673,0.000219,0.161538,0.519562,0.311321,1,0.748656,0.000000,0.180584,-5.212782
151,0,-8,-3,planar,planar,55,0.709393,-0.219163,-1.554050,2.248740,-0.557778,-1.350000,0.000242,0.212196,0.451686,0.367076,1,0.000000,0.000000,0.043657,-5.220338
152,7,4,0,planar,planar,177,0.150768,-0.344496,-1.500697,2.248865,-0.796021,-0.501414,0.000396,0.104275,0.430587,0.248570,1,0.531623,0.000000,0.116752,-5.240726
153,9,-7,6,planar,planar,55,-8.066268,1.142489,-1.444306,2.212048,4.171162,0.991241,0.277296,1.000000,0.123531,1.874349,2,0.902536,0.188248,0.508239,-5.417729
154,-8,-21,1,planar,planar,16,-2.720636,0.442729,-1.347990,2.239392,1.750973,-1.350000,0.009483,0.333333,0.050679,0.779469,1,0.000000,0.000000,0.070959,-5.464317
155,3,-7,7,linear,linear,69,-6.048170,1.257064,-0.420242,1.780353,2.487580,-0.969975,0.000286,0.666667,0.083655,1.133720,1,0.198518,0.000000,0.203591,-5.474096
156,-5,3,-1,planar,planar,147,1.688069,0.237185,-1.852887,3.606431,-0.808784,-1.144254,0.000060,0.238985,0.569525,0.396297,1,0.137470,0.000000,0.031928,-5.487102
157,8,-7,6,planar,planar,60,1.293677,-0.278904,-1.835067,3.632024,-1.179481,0.112433,0.008613,0.090508,0.566344,0.244520,1,0.885090,0.000000,0.174305,-5.519366
158,11,-1,6,planar,planar,27,-4.201394,0.241909,-1.485904,2.205700,2.504355,-0.374130,0.030855,0.666667,0.115072,1.174988,1,0.599595,0.000000,0.318062,-5.520864
159,2,-10,7,planar,planar,69,1.757017,-0.369754,-1.795593,3.430144,-0.806200,-0.876481,0.004457,0.217078,0.552075,0.378136,1,0.318039,0.000000,0.035003,-5.521154
160,10,2,1,linear,linear,35,-7.354144,1.427119,-0.402886,1.726362,3.013190,-0.481517,0.146771,0.666667,0.072301,1.331474,1,0.406748,0.000000,0.331945,-5.524600
161,-4,-7,-2,planar,planar,67,0.396083,-0.311951,-1.505503,2.248094,-0.521152,-1.350000,0.000210,0.206551,0.432682,0.360823,1,0.000000,0.000000,0.045216,-5.540616
162,-13,-17,1,planar,planar,31,0.253429,-0.314541,-1.533727,2.175008,-0.786304,-1.001015,0.054189,0.050517,0.439314,0.262057,1,0.143732,0.000000,0.023169,-5.557166
163,1,-4,-3,planar,planar,323,1.732009,0.319122,-2.024447,3.747936,-0.897541,-0.941216,0.000020,0.274451,0.637218,0.435257,1,0.282015,0.000000,0.030155,-5.560009
164,0,-13,7,planar,planar,29,-0.767012,0.309926,-1.412685,2.228216,-0.302459,-1.161043,0.014848,0.228856,0.393427,0.405119,1,0.105147,0.000000,0.021042,-5.561489
165,11,1,-1,planar,planar,99,-0.490286,-0.203666,-1.796473,3.304200,0.488356,-0.265567,0.001959,0.344828,0.348436,0.648622,1,0.644600,0.000000,0.278441,-5.571837
166,8,-19,3,planar,planar,18,-4.386521,0.736854,-1.362442,2.230933,1.000000,0.662185,0.000000,0.000000,0.000000,0.400000,2,0.392664,0.247484,0.029631,-5.580858
167,1,-12,7,planar,planar,45,0.688156,-0.338201,-1.597340,2.242111,-1.064726,-1.054139,0.010820,0.028297,0.465113,0.179067,1,0.186973,0.000000,0.017072,-5.608360
168,-4,-8,-2,planar,planar,47,1.455064,0.019899,-1.775749,3.189701,-0.779858,-1.350000,0.015253,0.192499,0.531167,0.365674,1,0.000000,0.000000,0.008878,-5.620345
169,-9,-4,5,planar,planar,19,-9.552534,2.082189,-1.113053,1.244924,1.000000,3.100003,0.000000,0.000000,0.000000,0.400000,3,0.643763,0.686956,0.491160,-5.728320
170,12,-12,-1,linear,linear,21,-3.830767,0.605138,-0.371149,1.793285,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-5.740063
171,5,-3,-4,planar,planar,83,0.753999,-0.215878,-1.680446,2.669255,-0.580601,-1.350000,0.001314,0.252053,0.501157,0.412366,1,0.000000,0.000000,0.045891,-5.742181
172,7,1,7,planar,planar,78,-5.782158,0.527301,-1.480306,2.099499,1.624350,1.456433,0.139323,0.484848,0.243951,0.988086,2,0.425412,0.329664,0.353133,-5.753879
173,-1,3,-2,planar,planar,491,1.856390,0.287805,-1.997154,3.748149,-1.048239,-1.136746,0.000015,0.208875,0.626435,0.363116,1,0.146802,0.000000,0.015635,-5.786094
174,-3,8,2,linear,linear,48,-10.713678,1.995264,-0.411175,1.758819,1.885381,3.206774,0.134305,0.510288,0.168312,1.009296,3,0.454371,0.733628,0.637961,-5.796253
175,7,2,7,linear,linear,56,-9.339072,1.869837,-0.447613,1.745566,3.714012,0.065535,0.342914,0.666667,0.058177,1.596267,1,0.436922,0.000000,0.467007,-5.882867
176,-5,-2,4,linear,linear,27,-14.264424,2.324050,-0.264026,1.749067,4.154873,3.811359,0.689127,0.333333,0.010641,1.696988,4,0.553506,0.824732,0.824582,-5.987234
177,1,-7,6,planar,planar,33,-5.462868,0.800433,-1.203958,2.130674,2.671820,-0.802170,0.268208,0.333333,0.033351,1.128747,1,0.164876,0.000000,0.200846,-6.127418
178,5,-4,-4,planar,planar,62,1.648457,0.254664,-2.001884,3.746055,-0.978189,-1.350000,0.006189,0.225084,0.624749,0.389282,1,0.000000,0.000000,0.014145,-6.173007
179,8,0,7,linear,linear,42,-7.162713,1.674953,-0.488164,1.774366,1.862439,-0.300274,0.127577,0.526667,0.184776,1.018230,1,0.505104,0.000000,0.304715,-6.188125
180,6,5,1,planar,planar,188,-2.781763,0.083009,-1.521986,2.248614,0.711022,-0.447128,0.006056,0.350617,0.278284,0.660521,1,0.525055,0.000000,0.233150,-6.205460
181,16,-16,-6,planar,planar,31,-3.024288,0.347475,-1.617388,2.340482,1.710933,-1.350000,0.009358,0.333333,0.065085,0.779300,1,0.000000,0.000000,0.108449,-6.273749
182,-1,10,1,planar,planar,60,-7.766046,1.435132,-1.272852,2.228877,2.494551,0.940007,0.010497,0.666667,0.093652,1.147504,2,0.550452,0.247143,0.352200,-6.398084
183,6,-10,6,planar,planar,53,-0.973167,-0.129807,-1.739470,3.298187,-0.959973,0.677927,0.040771,0.093240,0.528723,0.290939,2,0.669879,0.188486,0.197420,-6.422678
184,3,7,-1,planar,planar,211,-0.545671,-0.203345,-1.709825,2.849925,-1.097995,-0.021355,0.000712,0.077649,0.514157,0.219708,1,0.723350,0.000000,0.175693,-6.428116
185,3,3,-3,planar,planar,153,0.559896,-0.397268,-1.925641,3.747027,-0.966809,0.034715,0.000089,0.210358,0.598398,0.364847,1,0.910593,0.000000,0.180368,-6.442134
186,0,-7,6,linear,linear,16,-7.565342,0.589308,-0.308250,1.714224,3.208604,-0.749623,0.195047,0.666667,0.060490,1.396647,1,0.235797,0.000000,0.235808,-6.539527
187,3,-8,7,planar,planar,110,1.681957,-0.248719,-1.968540,3.726073,-1.491464,-1.005928,0.002899,0.034603,0.616875,0.175311,1,0.195176,0.000000,-0.024366,-6.758767
188,-5,-4,4,volumetric,volumetric,19,-14.473238,1.829085,0.909001,0.429805,2.562260,2.742430,0.232851,0.333333,0.029799,1.081016,3,0.612644,0.627322,0.552446,-6.860267
189,6,1,-4,planar,planar,67,-0.798779,0.004794,-1.840272,3.543159,-0.656472,-0.064139,0.012076,0.268173,0.558075,0.444627,1,0.789647,0.000000,0.201880,-6.898026
190,-2,0,-2,planar,planar,756,-3.221209,0.451300,-1.704300,2.831427,1.390709,-1.042643,0.000754,0.652785,0.326786,0.985748,1,0.190473,0.000000,0.214942,-6.957570
191,6,5,3,linear,linear,67,-7.910865,1.493031,-0.435849,1.780080,1.077947,0.573266,0.028147,0.371014,0.192366,0.712781,2,0.336055,0.215168,0.190151,-6.982549
192,2,-11,7,planar,planar,37,-1.374174,0.282105,-1.580359,2.246343,-0.907907,-1.183204,0.014931,0.077373,0.462209,0.238600,1,0.093487,0.000000,0.028583,-7.009882
193,-13,-17,0,planar,planar,31,-5.738465,0.906800,-1.586630,2.281199,2.558472,-0.957410,0.053204,0.666667,0.122821,1.205159,1,0.139627,0.000000,0.205391,-7.098432
194,0,6,-2,planar,planar,92,-0.223123,-0.253130,-1.968384,3.747673,-1.068687,0.063761,0.000053,0.190112,0.615154,0.342528,1,0.725601,0.000000,0.172758,-7.197235
195,2,-1,-3,planar,planar,365,-3.843850,0.766485,-1.335064,2.244486,0.803099,-1.350000,0.000630,0.345781,0.233306,0.647877,1,0.000000,0.000000,0.153643,-7.203814
196,-2,-10,8,planar,planar,58,-0.336332,-0.121796,-2.018992,3.633352,-0.271456,-0.822276,0.060634,0.396825,0.606315,0.651697,1,0.215639,0.000000,0.041455,-7.204202
197,11,-14,2,planar,planar,30,-2.535630,0.533268,-1.776085,3.235879,1.000000,-1.350000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-7.364326
198,0,-7,-3,planar,planar,80,1.003945,-0.135572,-2.034964,3.747709,-1.211693,-1.350000,0.000085,0.164272,0.641355,0.314147,1,0.000000,0.000000,0.002302,-7.475994
199,4,-7,7,planar,planar,114,-0.473029,0.049085,-1.775548,3.239080,-1.103235,-0.934558,0.003433,0.098501,0.540255,0.246319,1,0.257546,0.000000,-0.006787,-7.476366
