rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
147,6,0,3,planar,planar,224,2.002238,0.146010,-1.839280,3.735771,-0.664755,0.868820,0.084368,0.100321,0.566934,0.357582,2,0.507619,0.193499,0.099652,-3.222738
148,6,3,0,planar,planar,202,1.314311,-0.632733,-1.641664,3.239643,-0.696482,1.611802,0.085258,0.058761,0.533116,0.313068,2,0.619999,0.252729,0.217662,-3.284408
149,-9,-6,8,planar,planar,35,2.067452,0.056663,-1.561435,2.591294,-0.597803,-0.815995,0.034030,0.107444,0.478200,0.297462,1,0.121336,0.000000,0.006739,-3.442412
150,-1,11,3,linear,linear,52,-5.028284,1.016773,-0.379674,1.760239,0.720338,1.984185,0.057181,0.088050,0.142834,0.440716,2,0.586045,0.327137,0.195452,-3.446900
151,-1,-8,-2,linear,linear,43,-0.158711,-0.226765,-0.270226,1.799968,0.098099,-1.140719,0.005540,0.173837,0.241224,0.332033,1,0.000000,0.000000,0.042344,-3.498290
152,-8,-5,8,planar,planar,57,2.277379,0.189290,-1.700283,3.477022,-0.044948,-0.748643,0.075360,0.281385,0.518217,0.544593,1,0.160532,0.000000,0.015447,-3.504227
153,1,11,7,linear,linear,17,-6.391380,1.153198,-0.388043,1.782750,2.972131,0.928117,0.625816,0.086957,0.056288,1.207170,2,0.262211,0.206112,0.220093,-3.508727
154,4,-2,4,linear,linear,43,-7.401244,1.700401,-0.330490,1.705245,2.182427,1.999774,0.365791,0.167785,0.093576,0.945048,2,0.514567,0.299456,0.387189,-3.554377
155,6,-4,3,planar,planar,74,0.680687,-0.274613,-1.584971,2.718940,-0.159479,0.502150,0.062911,0.217646,0.472803,0.457674,2,0.376933,0.172841,0.061260,-3.555165
156,3,10,-2,linear,linear,15,-1.888258,-0.008547,-0.267740,1.799998,1.060000,-0.655309,0.000000,0.000000,0.000000,0.400000,1,0.231762,0.000000,0.008889,-3.559851
157,0,-5,-2,planar,planar,220,1.883999,0.545260,-1.607788,2.792309,-0.511816,-1.153528,0.000072,0.207090,0.510748,0.361230,1,0.000000,0.000000,0.033194,-3.636182
158,-6,7,8,planar,planar,35,-0.008493,-0.247665,-1.486959,2.333677,1.022839,-0.605486,0.009767,0.403101,0.301494,0.723263,1,0.224101,0.000000,0.116956,-3.659441
159,-4,18,2,planar,planar,22,-0.018581,0.062775,-1.500127,2.240030,1.065661,-1.062028,0.009625,0.410256,0.292681,0.730942,1,0.000000,0.000000,0.098552,-3.692330
160,6,-1,3,planar,planar,229,1.811054,0.095098,-1.888362,3.737429,-0.867593,0.809923,0.074768,0.065554,0.593268,0.306379,2,0.498628,0.189976,0.084469,-3.777310
161,1,2,-2,planar,planar,667,1.801356,0.308640,-1.893649,3.748916,-0.471803,0.219337,0.000030,0.334963,0.641173,0.501832,1,0.705652,0.000000,0.198237,-3.785035
162,2,-8,4,planar,planar,72,-2.719231,0.334173,-1.475915,2.189235,0.312991,1.908932,0.071947,0.336514,0.436080,0.600627,2,0.463333,0.341966,0.195358,-3.828286
163,6,-5,3,planar,planar,72,0.149357,-0.055440,-1.787200,3.553313,1.096756,0.294209,0.047404,0.446043,0.374397,0.821309,2,0.270191,0.139358,0.158386,-3.855630
164,0,-6,-2,planar,planar,114,1.737275,0.304321,-1.595219,2.714325,-0.451007,-1.146802,0.000096,0.222967,0.505085,0.378727,1,0.000000,0.000000,0.037999,-3.865756
165,-1,11,6,planar,planar,36,-5.562141,1.413998,-1.268818,2.109943,2.363676,1.273882,0.317490,0.365297,0.164177,1.097105,2,0.323784,0.235154,0.328713,-3.889345
166,6,11,1,planar,planar,47,-5.450726,0.845133,-1.322149,2.103421,0.838196,3.290785,0.259911,0.170794,0.304380,0.672087,3,0.656341,0.546655,0.450375,-3.902183
167,-8,4,8,planar,planar,55,-0.640073,0.272590,-1.605497,3.001703,1.441152,-0.413239,0.084594,0.459259,0.306624,0.886054,1,0.270834,0.000000,0.133979,-3.946769
168,-8,6,8,planar,planar,18,-1.799083,0.648227,-1.270220,2.209212,1.129535,-0.513682,0.018548,0.365079,0.228507,0.693293,1,0.261627,0.000000,0.102007,-4.014436
169,1,10,8,planar,planar,29,-2.996110,0.251254,-1.251344,2.136629,1.266886,0.826906,0.032878,0.394366,0.228227,0.744854,2,0.344036,0.211737,0.134336,-4.039037
170,6,-3,3,planar,planar,150,1.025098,-0.345825,-1.709807,3.506458,-0.060416,0.535955,0.069232,0.287403,0.522564,0.542939,2,0.398312,0.171036,0.084006,-4.061453
171,0,1,-2,planar,planar,1065,-2.422239,0.461047,-1.278508,2.246830,1.147164,0.237669,0.000145,0.395133,0.230131,0.701509,1,0.573966,0.000000,0.249877,-4.101696
172,1,1,-2,planar,planar,1429,1.937996,0.516076,-1.922000,3.747548,-0.933119,0.045863,0.002261,0.184255,0.652933,0.339067,1,0.575328,0.000000,0.102818,-4.102731
173,-9,-7,8,planar,planar,38,1.318623,-0.235189,-1.501387,2.240466,-0.723365,-0.821186,0.028951,0.046474,0.450618,0.223538,1,0.209618,0.000000,-0.011924,-4.202970
174,-9,1,8,planar,planar,61,-2.740360,0.809797,-1.482142,2.235395,1.868219,-0.473156,0.010228,0.333333,0.062106,0.780474,1,0.294801,0.000000,0.064769,-4.253037
175,-5,9,8,linear,linear,18,-2.989976,0.863694,-0.372798,1.797312,0.223096,-0.246746,0.057693,0.180791,0.273323,0.410089,1,0.429823,0.000000,0.088193,-4.320042
176,0,-9,-2,linear,linear,40,-2.964928,2.060637,-0.444235,1.795616,0.015321,-1.192191,0.019336,0.194658,0.316843,0.373562,1,0.000000,0.000000,0.005578,-4.321011
177,-9,6,8,planar,planar,19,-1.072686,-0.191112,-1.287006,2.244355,1.006727,-0.539788,0.011378,0.333333,0.230319,0.648694,1,0.263038,0.000000,0.076893,-4.328221
178,-7,8,8,linear,linear,21,-5.986681,1.042910,-0.264541,1.799942,3.486493,-0.812413,0.196162,0.666667,0.053049,1.398151,1,0.000000,0.000000,0.276848,-4.334173
179,-2,11,3,planar,planar,67,-4.068990,0.955628,-1.502652,2.259378,0.308369,2.203767,0.044159,0.034483,0.224886,0.364212,2,0.972406,0.287937,0.172360,-4.363257
180,-9,-5,8,planar,planar,55,1.716467,0.052999,-1.639436,3.005556,-0.721577,-0.825586,0.047423,0.068545,0.501063,0.272755,1,0.144091,0.000000,-0.018422,-4.422690
181,1,-2,-2,planar,planar,1447,1.490530,0.136911,-1.930794,3.748297,-0.450905,0.071506,0.083011,0.207443,0.603623,0.473585,1,0.545715,0.000000,0.122962,-4.431050
182,-11,-7,8,planar,planar,17,1.727201,-0.300272,-1.609736,2.959465,-0.409460,-0.924266,0.056939,0.155262,0.491142,0.380989,1,0.155289,0.000000,-0.042492,-4.475999
183,-1,-10,7,linear,linear,44,-9.065597,1.606612,-0.447191,1.794683,1.720412,3.390728,0.302497,0.104167,0.113235,0.789620,3,0.532672,0.608550,0.480045,-4.589720
184,3,-6,4,planar,planar,48,-1.889902,-0.134178,-1.402018,2.222995,1.233563,-0.232590,0.033945,0.441379,0.296534,0.798009,1,0.292396,0.000000,0.195085,-4.648121
185,-10,4,8,planar,planar,41,-1.035190,0.219511,-1.617816,2.939086,1.247780,-0.625575,0.017526,0.492063,0.325862,0.831596,1,0.130504,0.000000,0.115209,-4.750376
186,-9,-4,8,linear,linear,30,-1.946764,0.205445,-0.442338,1.796854,-0.062054,-0.739241,0.096526,0.050622,0.290826,0.319328,1,0.210449,0.000000,-0.000160,-4.781806
187,3,4,4,planar,planar,145,-5.610244,0.694624,-1.210690,1.504535,1.662750,1.185927,0.187703,0.612754,0.368602,1.060762,2,0.268205,0.221886,0.295707,-4.782167
188,2,-5,4,planar,planar,120,-1.517398,-0.201610,-1.566271,3.068308,0.081418,1.481466,0.036353,0.459310,0.600990,0.687651,3,0.173182,0.380706,0.160860,-4.790703
189,-12,-7,8,planar,planar,17,0.504347,0.030326,-1.609808,3.104496,0.121985,-0.797019,0.016764,0.035088,0.260236,0.327894,1,0.164437,0.000000,0.006573,-4.854665
190,6,7,-1,planar,planar,86,-2.487106,0.197219,-1.633880,3.406853,0.614621,1.825453,0.285463,0.149749,0.403847,0.683433,2,0.595634,0.273455,0.318780,-4.890547
191,1,5,-2,planar,planar,113,0.355003,-0.151238,-1.477832,2.249098,-0.312401,-1.134905,0.000097,0.223586,0.451438,0.379409,1,0.000000,0.000000,0.046497,-4.970470
192,-9,4,8,planar,planar,62,0.390081,-0.128665,-1.774423,3.661651,0.744434,-0.545235,0.005040,0.381944,0.379855,0.693609,1,0.222522,0.000000,0.090880,-4.975460
193,0,-3,-2,planar,planar,923,1.573645,0.127656,-1.910184,3.748654,-0.905985,-0.164802,0.000081,0.192569,0.648737,0.345268,1,0.512426,0.000000,0.074395,-5.028324
194,2,5,-2,planar,planar,85,1.680668,0.200637,-1.705564,3.413528,-0.638863,-1.164782,0.000015,0.202806,0.555593,0.356440,1,0.000000,0.000000,0.025156,-5.041431
195,-9,3,8,planar,planar,61,0.270454,-0.227141,-1.449666,2.207349,-0.769274,-0.693954,0.009224,0.047755,0.442410,0.198316,1,0.229736,0.000000,-0.044683,-5.076929
196,1,4,-2,planar,planar,187,0.883217,-0.110807,-1.597501,2.726796,-0.487762,-1.151059,0.000028,0.211283,0.506046,0.365782,1,0.000000,0.000000,0.034958,-5.190708
197,6,1,1,planar,planar,266,1.120655,-0.059121,-1.693135,3.523528,-0.865927,-0.186921,0.005968,0.137710,0.578577,0.292872,1,0.429097,0.000000,0.070594,-5.207977
198,1,-3,-2,planar,planar,676,1.059323,-0.090493,-1.901886,3.748875,-0.492747,-0.085880,0.000028,0.331074,0.644940,0.497553,1,0.512106,0.000000,0.121538,-5.260559
199,-10,6,8,linear,linear,18,-6.546098,1.543248,-0.336318,1.794032,2.835947,-0.965734,0.028725,0.666667,0.073261,1.172112,1,0.000000,0.000000,0.167333,-5.262987
