vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
-6,-13,3,-5.500000,-12.500000,3.500000,19,linear,linear,0.070592,0.013608,0.000196,0.807237,0.189989,0.002774,0.997226,0.005730,1.971806,45.091508,0.256129,-43.119702,0.379274,4.332968,1.176307,3.953694,1,0.166667,0.000000,0.127999,0.333333,0.037770,0.939466,4,3,0.964596,0.426812,0.612146,0.708502,0.543998
-6,-11,8,-5.500000,-10.500000,8.500000,25,planar,planar,0.099345,0.044686,0.000590,0.550195,0.443862,0.005942,0.994058,0.013787,2.245780,3.582434,0.359787,-1.336654,0.551760,0.833890,1.532474,0.282129,2,0.333333,0.333333,0.040124,0.021277,0.203632,0.344238,10,3,0.936792,0.458596,0.579328,0.677511,0.410876
-6,-10,6,-5.500000,-9.500000,6.500000,31,linear,linear,0.091278,0.015287,0.000023,0.832523,0.167226,0.000251,0.999749,0.003176,1.887288,14.921038,0.305506,-13.033750,0.200931,2.467382,1.109424,2.266451,2,0.333333,0.333333,0.016625,0.027778,0.150328,0.319666,17,3,0.894938,0.545049,0.567210,0.608406,0.365263
-6,-8,3,-5.500000,-7.500000,3.500000,30,linear,linear,0.104412,0.016722,0.001269,0.839849,0.147993,0.012158,0.987842,0.013038,2.410332,86.988202,0.315618,-84.577870,0.645592,7.291712,1.603811,6.646120,2,0.333333,0.333333,0.195542,0.090909,0.118507,0.630648,4,2,0.842799,0.599439,0.404348,0.260412,0.120628
-6,-8,7,-5.500000,-7.500000,7.500000,17,linear,linear,0.140022,0.022678,0.000601,0.838039,0.157669,0.004292,0.995708,0.012404,2.189235,77.933860,0.366844,-75.744625,0.403413,6.349234,1.380669,5.945821,1,0.166667,0.000000,0.731138,0.333333,0.011115,1.753703,17,2,0.744641,0.698170,0.551233,0.234739,0.367151
-6,-8,8,-5.500000,-7.500000,8.500000,59,planar,planar,0.108686,0.065475,0.005592,0.397583,0.550969,0.051448,0.948552,0.034140,2.776267,0.577757,0.381681,2.198510,0.426179,0.538906,1.194948,0.112727,4,0.666667,0.333333,0.200943,0.715152,0.284915,1.324606,17,2,0.795173,0.653419,0.597252,0.255235,0.411425
-6,-7,-2,-5.500000,-6.500000,-1.500000,29,linear,linear,0.106157,0.005438,0.000001,0.948774,0.051214,0.000013,0.999987,0.000921,1.773360,63.920736,0.288538,-62.147376,0.415590,5.654797,1.136361,5.239208,2,0.333333,0.000000,0.011197,0.666667,0.069482,1.148449,15,1,0.000000,1.000000,0.000000,0.000000,0.190931
-6,-7,8,-5.500000,-6.500000,8.500000,67,planar,planar,0.090581,0.040135,0.000244,0.556915,0.440394,0.002690,0.997310,0.009604,2.128469,0.148280,0.339285,1.980189,0.569357,0.639681,1.565118,0.070323,3,0.500000,0.333333,0.097790,0.516667,0.243605,0.967016,13,1,0.489929,0.842557,0.520155,0.000000,0.230307
-6,-6,-2,-5.500000,-5.500000,-1.500000,47,linear,linear,0.127307,0.002424,0.000003,0.980956,0.019021,0.000023,0.999977,0.000973,1.666931,82.354640,0.306712,-80.687709,0.433739,5.165094,0.980668,4.731355,4,0.666667,0.666667,0.019024,0.232018,0.236975,0.414235,17,1,0.000000,1.000000,0.000000,0.000000,0.039705
-6,-5,-2,-5.500000,-4.500000,-1.500000,51,linear,linear,0.100882,0.013876,0.000094,0.862450,0.136620,0.000930,0.999070,0.005083,1.969346,80.448151,0.289630,-78.478805,0.653160,6.092990,1.269937,5.439830,4,0.666667,0.666667,0.010289,0.124183,0.289311,0.283824,17,1,0.000000,1.000000,0.000000,0.000000,0.008923
-6,-4,-2,-5.500000,-3.500000,-1.500000,55,planar,planar,0.088715,0.049497,0.000110,0.442072,0.556690,0.001238,0.998762,0.007843,2.030432,88.577025,0.336872,-86.546592,0.381865,5.689597,1.089613,5.307732,3,0.500000,0.333333,0.009896,0.507937,0.299359,0.838757,14,1,0.000000,1.000000,0.000000,0.000000,0.121662
-6,4,-2,-5.500000,4.500000,-1.500000,61,planar,planar,0.123513,0.067893,0.000149,0.450315,0.548475,0.001210,0.998790,0.010781,2.072909,119.206611,0.422300,-117.133701,0.297157,6.438566,1.232622,6.141409,2,0.333333,0.000000,0.000159,0.666667,0.129428,1.133548,13,1,0.000000,1.000000,0.000000,0.000000,0.177548
-6,5,-2,-5.500000,5.500000,-1.500000,34,linear,linear,0.223676,0.024510,0.000067,0.890422,0.109277,0.000301,0.999699,0.007177,1.960128,130.546048,0.474753,-128.585920,0.315023,6.621976,1.240563,6.306954,4,0.666667,0.666667,0.004789,0.236825,0.279272,0.400306,15,1,0.000000,1.000000,0.000000,0.000000,0.020673
-6,6,-2,-5.500000,6.500000,-1.500000,20,planar,planar,0.062186,0.025705,0.000095,0.586640,0.411831,0.001529,0.998471,0.005337,1.931897,129.395253,0.213664,-127.463355,0.606091,8.518993,1.319710,7.912902,4,0.666667,0.666667,0.016729,0.211787,0.404553,0.388884,13,1,0.000000,1.000000,0.000000,0.000000,-0.016544
-6,6,8,-5.500000,6.500000,8.500000,17,planar,planar,0.110093,0.030778,0.004378,0.720438,0.239793,0.039769,0.960231,0.024572,2.610443,1.508229,0.351453,1.102214,0.668034,0.030306,1.626651,-0.637728,2,0.333333,0.000000,0.046408,0.666667,0.086005,1.195984,12,1,0.423451,0.874207,0.265714,0.000000,0.198177
-6,7,-2,-5.500000,7.500000,-1.500000,16,linear,linear,0.090490,0.002787,0.000001,0.969204,0.030786,0.000011,0.999989,0.000625,1.618086,169.899726,0.254912,-168.281639,0.250073,9.327770,1.076859,9.077698,2,0.333333,0.000000,0.011045,0.666667,0.067085,1.148245,11,1,0.000000,1.000000,0.000000,0.000000,0.165919
-6,7,8,-5.500000,7.500000,8.500000,35,planar,planar,0.105990,0.064298,0.002959,0.393362,0.578717,0.027921,0.972079,0.027220,2.644979,2.653472,0.374477,-0.008493,0.503750,0.256085,1.167258,-0.247665,3,0.500000,0.333333,0.009767,0.403101,0.301494,0.723263,15,1,0.364119,0.930483,0.224101,0.000000,0.116956
-6,8,8,-5.500000,8.500000,8.500000,26,planar,planar,0.177675,0.049223,0.000835,0.722958,0.272342,0.004700,0.995300,0.019402,2.336129,8.194886,0.421739,-5.858757,0.621671,1.640823,1.451419,1.019152,4,0.666667,0.666667,0.059541,0.105653,0.329397,0.329931,20,1,0.324366,0.940774,0.224705,0.000000,0.024170
-6,9,8,-5.500000,9.500000,8.500000,38,planar,planar,0.127057,0.052584,0.000454,0.586143,0.410286,0.003571,0.996429,0.014473,2.225494,10.213344,0.407252,-7.987851,0.357014,1.589184,1.286725,1.232170,4,0.666667,0.666667,0.046343,0.130374,0.391277,0.339307,19,1,0.426497,0.868778,0.427016,0.000000,0.046190
-6,10,8,-5.500000,10.500000,8.500000,17,planar,planar,0.127407,0.065856,0.003054,0.483106,0.492923,0.023971,0.976029,0.029482,2.569963,5.250579,0.358871,-2.680616,0.660708,1.179844,1.514201,0.519136,3,0.500000,0.333333,0.061053,0.347826,0.264177,0.731696,19,2,0.727096,0.709574,0.592189,0.228954,0.253406
-6,11,3,-5.500000,11.500000,3.500000,33,linear,linear,0.075782,0.015981,0.000990,0.789114,0.197827,0.013058,0.986942,0.010622,2.351976,0.261582,0.276350,2.090394,0.467530,0.520317,1.467038,0.052787,2,0.333333,0.333333,0.047346,0.114155,0.150525,0.456155,4,1,0.000000,1.000000,0.000000,0.000000,0.017238
-6,12,6,-5.500000,12.500000,6.500000,24,linear,linear,0.091314,0.009400,0.000114,0.897057,0.101698,0.001245,0.998755,0.004604,1.911995,137.108933,0.277525,-135.196938,0.493866,8.673249,1.295273,8.179382,2,0.333333,0.333333,0.009091,0.071895,0.137296,0.358024,10,3,0.938848,0.418986,0.663277,0.703185,0.485032
-6,18,-1,-5.500000,18.500000,-0.500000,21,planar,planar,0.090649,0.050053,0.002419,0.447831,0.525486,0.026683,0.973317,0.022223,2.549523,9.603759,0.358765,-7.054237,1.042675,1.802696,2.042675,0.760021,2,0.333333,0.333333,0.039345,0.064327,0.218461,0.390543,10,1,0.000000,1.000000,0.000000,0.000000,0.032061
-6,18,2,-5.500000,18.500000,2.500000,15,planar,planar,0.098168,0.040843,0.002437,0.583946,0.391230,0.024824,0.975176,0.021379,2.496724,2.363865,0.331499,0.132859,0.566096,0.433245,1.416391,-0.132852,1,0.166667,0.000000,0.062446,0.333333,0.051188,0.850968,6,1,0.000000,1.000000,0.000000,0.000000,0.083103
-5,-13,3,-4.500000,-12.500000,3.500000,24,linear,linear,0.101036,0.007867,0.000343,0.922138,0.074466,0.003396,0.996604,0.006485,2.044013,33.796529,0.287691,-31.752515,0.457912,4.113470,1.222648,3.655558,2,0.333333,0.333333,0.554979,0.000000,0.058923,1.015889,8,2,0.731641,0.706702,0.448335,0.229869,0.192713
-5,-11,3,-4.500000,-10.500000,3.500000,21,linear,linear,0.059952,0.007379,0.000313,0.876927,0.117845,0.005228,0.994772,0.005176,2.002741,38.889243,0.209137,-36.886503,0.558028,4.494527,1.254401,3.936498,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,10,1,0.722047,0.664696,0.480677,0.000000,0.084900
-5,-11,8,-4.500000,-10.500000,8.500000,25,planar,planar,0.098978,0.039662,0.002225,0.599278,0.378246,0.022475,0.977525,0.020593,2.549072,0.919443,0.330615,1.629629,0.575149,0.274420,1.360908,-0.300729,2,0.333333,0.333333,0.070362,0.098592,0.182207,0.470106,11,3,0.950406,0.431701,0.543998,0.699772,0.449145
-5,-10,6,-4.500000,-9.500000,6.500000,33,linear,linear,0.074427,0.008953,0.000096,0.879702,0.119012,0.001286,0.998714,0.003996,1.913836,13.337674,0.261874,-11.423838,0.247978,2.273069,1.131816,2.025091,2,0.333333,0.333333,0.313109,0.000000,0.097746,0.689363,21,3,0.951567,0.473264,0.537255,0.673935,0.569665
-5,-9,-2,-4.500000,-8.500000,-1.500000,25,linear,linear,0.081840,0.006444,0.000000,0.921256,0.078740,0.000004,0.999996,0.000548,1.779754,54.147767,0.259426,-52.368013,0.413426,4.732786,1.018468,4.319360,2,0.333333,0.000000,0.000459,0.666667,0.073516,1.133953,9,1,0.000000,1.000000,0.000000,0.000000,0.152572
-5,-8,-2,-4.500000,-7.500000,-1.500000,19,linear,linear,0.059101,0.001820,0.000000,0.969212,0.030781,0.000007,0.999993,0.000362,1.543400,130.664031,0.190481,-129.120631,0.426514,10.342773,1.024482,9.916259,3,0.500000,0.333333,0.008636,0.417910,0.155894,0.738027,14,1,0.000000,1.000000,0.000000,0.000000,0.114780
-5,-8,3,-4.500000,-7.500000,3.500000,42,planar,planar,0.098660,0.036179,0.001776,0.633301,0.348698,0.018001,0.981999,0.018508,2.540868,61.786440,0.329460,-59.245572,0.644430,7.626365,1.476192,6.981935,2,0.333333,0.333333,0.198039,0.066667,0.152467,0.607353,6,2,0.892589,0.424827,0.371010,0.301694,0.160324
-5,-8,8,-4.500000,-7.500000,8.500000,63,planar,planar,0.099594,0.062047,0.007966,0.376998,0.543020,0.079982,0.920018,0.036649,2.817223,0.438283,0.380805,2.378941,0.658589,0.380292,1.584669,-0.278297,3,0.500000,0.333333,0.138905,0.371069,0.247015,0.862365,17,2,0.906338,0.501559,0.634585,0.319633,0.387917
-5,-7,-2,-4.500000,-6.500000,-1.500000,42,linear,linear,0.175485,0.039823,0.000115,0.773068,0.226278,0.000654,0.999346,0.009291,2.023423,45.960677,0.435340,-43.937254,0.403764,3.809412,1.252806,3.405648,4,0.666667,0.666667,0.018630,0.231889,0.325063,0.413563,19,1,0.000000,1.000000,0.000000,0.000000,0.038439
-5,-7,8,-4.500000,-6.500000,8.500000,18,linear,linear,0.026760,0.000279,0.000001,0.989590,0.010379,0.000031,0.999969,0.000184,1.116986,170.000952,0.139661,-168.883966,0.371768,11.273024,0.843199,10.901256,2,0.333333,0.000000,0.312434,0.666667,0.044968,1.555119,11,2,0.565895,0.787684,0.764877,0.185745,0.447120
-5,-6,-2,-4.500000,-5.500000,-1.500000,54,linear,linear,0.159610,0.039468,0.000058,0.752721,0.246915,0.000364,0.999636,0.007152,1.986469,53.408031,0.428066,-51.421562,0.373837,3.905833,1.279172,3.531996,4,0.666667,0.666667,0.006019,0.163566,0.338197,0.321382,21,1,0.000000,1.000000,0.000000,0.000000,0.031011
-5,-5,-2,-4.500000,-4.500000,-1.500000,77,planar,planar,0.089686,0.073751,0.000041,0.177671,0.821872,0.000457,0.999543,0.006473,1.988811,59.993433,0.381365,-58.004621,0.304754,4.112869,1.115622,3.808115,4,0.666667,0.666667,0.000205,0.234609,0.589250,0.391680,21,1,0.000000,1.000000,0.000000,0.000000,0.009041
-5,-4,-2,-4.500000,-3.500000,-1.500000,112,planar,planar,0.106313,0.084837,0.000043,0.202006,0.797585,0.000409,0.999591,0.007318,2.002628,66.203586,0.396844,-64.200958,0.270260,4.355170,0.830304,4.084911,4,0.666667,0.666667,0.000215,0.282895,0.578733,0.444808,18,1,0.000000,1.000000,0.000000,0.000000,0.003854
-5,-3,-2,-4.500000,-2.500000,-1.500000,35,linear,linear,0.094608,0.010929,0.000076,0.884484,0.114709,0.000806,0.999194,0.004288,1.920102,72.957030,0.274794,-71.036928,0.350688,6.191316,1.020256,5.840628,2,0.333333,0.000000,0.000499,0.666667,0.077746,1.134007,13,1,0.000000,1.000000,0.000000,0.000000,0.177575
-5,3,-2,-4.500000,3.500000,-1.500000,53,planar,planar,0.059156,0.019998,0.000052,0.661952,0.337177,0.000871,0.999129,0.003935,1.947295,103.309863,0.275326,-101.362568,0.426354,6.424738,1.403800,5.998384,2,0.333333,0.000000,0.000870,0.666667,0.104200,1.134508,13,1,0.000000,1.000000,0.000000,0.000000,0.177605
-5,4,-2,-4.500000,4.500000,-1.500000,83,planar,planar,0.099489,0.079415,0.000037,0.201770,0.797857,0.000373,0.999627,0.006641,1.989100,101.308068,0.398927,-99.318968,0.243824,5.627455,1.041800,5.383631,4,0.666667,0.666667,0.000433,0.089920,0.578734,0.232830,18,1,0.000000,1.000000,0.000000,0.000000,-0.031853
-5,5,-2,-4.500000,5.500000,-1.500000,56,linear,linear,0.118292,0.017409,0.000065,0.852834,0.146619,0.000547,0.999453,0.005108,1.962412,100.986849,0.319618,-99.024437,0.571245,5.663548,1.288543,5.092302,4,0.666667,0.666667,0.004848,0.231491,0.295302,0.394519,20,1,0.000000,1.000000,0.000000,0.000000,0.048117
-5,6,-2,-4.500000,6.500000,-1.500000,44,linear,linear,0.100543,0.002133,0.000001,0.978788,0.021198,0.000014,0.999986,0.000674,1.634354,103.152373,0.277136,-101.518019,0.406719,6.852812,1.107990,6.446094,4,0.666667,0.666667,0.016186,0.244062,0.238590,0.423653,18,1,0.000000,1.000000,0.000000,0.000000,0.048451
-5,7,-2,-4.500000,7.500000,-1.500000,32,linear,linear,0.109178,0.006917,0.000001,0.936641,0.063350,0.000009,0.999991,0.000909,1.807311,94.253934,0.296276,-92.446622,0.396297,6.824110,0.983728,6.427813,3,0.500000,0.333333,0.008049,0.465409,0.164911,0.789483,16,1,0.000000,1.000000,0.000000,0.000000,0.138966
-5,7,8,-4.500000,7.500000,8.500000,46,planar,planar,0.090146,0.066572,0.000499,0.261508,0.732957,0.005535,0.994465,0.014413,2.256947,12.175923,0.375076,-9.918976,0.470692,2.013389,1.425667,1.542698,3,0.500000,0.333333,0.005834,0.410256,0.348362,0.725824,15,1,0.478846,0.896868,0.275248,0.000000,0.096194
-5,8,8,-4.500000,8.500000,8.500000,37,planar,planar,0.109236,0.048424,0.001454,0.556707,0.429979,0.013314,0.986686,0.019741,2.493986,7.432247,0.357833,-4.938261,0.623392,2.069489,1.541020,1.446098,4,0.666667,0.666667,0.028264,0.256944,0.404778,0.454128,20,1,0.396119,0.921712,0.268149,0.000000,0.044791
-5,9,8,-4.500000,9.500000,8.500000,18,linear,linear,0.129341,0.017109,0.000116,0.867721,0.131383,0.000896,0.999104,0.006353,1.927573,4.917549,0.338403,-2.989976,0.421299,1.284993,1.193984,0.863694,4,0.666667,0.666667,0.057693,0.180791,0.273323,0.410089,21,1,0.432330,0.863702,0.429823,0.000000,0.088193
-5,10,8,-4.500000,10.500000,8.500000,22,linear,linear,0.151670,0.036028,0.000096,0.762457,0.236906,0.000636,0.999364,0.008078,1.961043,29.340259,0.413555,-27.379217,0.484353,3.338994,1.406336,2.854641,3,0.500000,0.333333,0.028070,0.390244,0.208091,0.733830,21,2,0.703382,0.726451,0.590359,0.220850,0.268531
-5,11,3,-4.500000,11.500000,3.500000,49,planar,planar,0.076087,0.049449,0.001984,0.350095,0.623834,0.026072,0.973928,0.019543,2.578337,0.141160,0.327294,2.437178,0.641479,0.628551,1.445498,-0.012929,2,0.333333,0.333333,0.050497,0.051282,0.236226,0.391248,4,1,0.000000,1.000000,0.000000,0.000000,0.016432
-5,12,6,-4.500000,12.500000,6.500000,31,linear,linear,0.082698,0.016786,0.000382,0.797016,0.198370,0.004613,0.995387,0.008091,2.136765,144.958275,0.285197,-142.821510,0.458753,8.932563,1.313955,8.473809,2,0.333333,0.333333,0.305376,0.047619,0.110521,0.731305,11,3,0.940626,0.478090,0.605272,0.666734,0.532368
-5,18,-2,-4.500000,18.500000,-1.500000,19,planar,planar,0.077352,0.044571,0.000669,0.423791,0.567566,0.008643,0.991357,0.013209,2.241433,16.661409,0.325443,-14.419976,0.409121,2.837107,1.336306,2.427987,2,0.333333,0.000000,0.009862,0.666667,0.129953,1.146647,10,1,0.000000,1.000000,0.000000,0.000000,0.162002
-5,18,-1,-4.500000,18.500000,-0.500000,34,planar,planar,0.089094,0.047393,0.000056,0.468057,0.531314,0.000629,0.999371,0.006185,1.961843,84.999275,0.348849,-83.037433,0.583274,5.422731,1.578321,4.839457,4,0.666667,0.666667,0.006645,0.095455,0.460343,0.247304,13,1,0.000000,1.000000,0.000000,0.000000,-0.044686
-5,18,0,-4.500000,18.500000,0.500000,21,planar,planar,0.071422,0.046578,0.000435,0.347849,0.646067,0.006084,0.993916,0.011307,2.160072,7.633857,0.321834,-5.473785,0.641376,1.376794,1.618890,0.735417,3,0.500000,0.333333,0.005162,0.397661,0.324636,0.711063,17,1,0.000000,1.000000,0.000000,0.000000,0.109585
-5,18,1,-4.500000,18.500000,1.500000,23,planar,planar,0.079417,0.045620,0.000503,0.425565,0.568107,0.006328,0.993672,0.012211,2.200551,3.554344,0.332116,-1.353793,0.690901,0.526640,1.690901,-0.164261,3,0.500000,0.333333,0.009015,0.388889,0.302001,0.706614,15,1,0.000000,1.000000,0.000000,0.000000,0.098911
-5,18,2,-4.500000,18.500000,2.500000,15,planar,planar,0.091513,0.046171,0.000249,0.495467,0.501815,0.002718,0.997282,0.010167,2.022719,0.238804,0.339205,1.783915,0.499003,0.514528,1.462860,0.015526,3,0.500000,0.333333,0.022282,0.396396,0.280577,0.732784,10,1,0.000000,1.000000,0.000000,0.000000,0.073024
-4,-13,3,-3.500000,-12.500000,3.500000,19,linear,linear,0.077544,0.000094,0.000000,0.998791,0.001205,0.000004,0.999996,0.000133,1.016811,125.190961,0.230468,-124.174150,0.409563,8.891860,0.652774,8.482296,2,0.333333,0.333333,0.491997,0.022222,0.059399,0.955307,9,3,0.884954,0.438395,0.429214,0.649688,0.451493
-4,-11,8,-3.500000,-10.500000,8.500000,46,planar,planar,0.113171,0.063724,0.000656,0.436925,0.557280,0.005794,0.994206,0.016785,2.320266,2.215530,0.403228,0.104736,0.427687,0.379799,1.402608,-0.047889,2,0.333333,0.333333,0.064911,0.013889,0.221368,0.369574,12,3,0.955152,0.367926,0.475699,0.742081,0.453219
-4,-10,4,-3.500000,-9.500000,4.500000,18,linear,linear,0.112642,0.003075,0.000001,0.972702,0.027287,0.000011,0.999989,0.000754,1.649977,144.900820,0.288125,-143.250843,0.438899,8.555355,0.944324,8.116456,1,0.166667,0.000000,0.173169,0.333333,0.027872,1.000444,17,3,0.854939,0.409908,0.472604,0.675034,0.531512
-4,-10,6,-3.500000,-9.500000,6.500000,31,linear,linear,0.093467,0.000056,0.000003,0.999401,0.000562,0.000037,0.999963,0.000262,1.012098,64.824780,0.260550,-63.812682,0.379979,6.338634,0.702143,5.958655,3,0.500000,0.333333,0.468881,0.392857,0.079083,1.331799,25,3,0.844055,0.406113,0.529661,0.672898,0.688914
-4,-10,7,-3.500000,-9.500000,7.500000,30,linear,linear,0.084541,0.000085,0.000003,0.998991,0.000969,0.000039,0.999961,0.000289,1.034535,106.908998,0.248893,-105.874463,0.329778,8.577523,0.741412,8.247745,2,0.333333,0.000000,0.242725,0.666667,0.048677,1.461012,19,3,0.937549,0.445506,0.582507,0.686020,0.710178
-4,-9,-2,-3.500000,-8.500000,-1.500000,24,linear,linear,0.111043,0.018235,0.000001,0.835787,0.164208,0.000005,0.999995,0.001048,1.858835,22.785497,0.328927,-20.926663,0.382299,2.094807,1.133755,1.712508,3,0.500000,0.333333,0.000223,0.352201,0.194068,0.654389,12,1,0.000000,1.000000,0.000000,0.000000,0.085377
-4,-8,-2,-3.500000,-7.500000,-1.500000,34,linear,linear,0.098708,0.004056,0.000001,0.958905,0.041085,0.000010,0.999990,0.000729,1.740428,40.400257,0.280227,-38.659829,0.310187,4.073320,1.082585,3.763133,4,0.666667,0.666667,0.000283,0.195789,0.251064,0.349083,17,1,0.000000,1.000000,0.000000,0.000000,0.027065
-4,-8,3,-3.500000,-7.500000,3.500000,45,linear,linear,0.097569,0.013401,0.002762,0.862653,0.109039,0.028308,0.971692,0.015342,2.595607,64.980990,0.296457,-62.385383,0.675778,4.676058,1.339681,4.000279,2,0.333333,0.333333,0.005074,0.025641,0.136294,0.301722,8,2,0.742589,0.642340,0.371146,0.221531,0.030803
-4,-8,8,-3.500000,-7.500000,8.500000,47,linear,linear,0.103720,0.017416,0.001774,0.832087,0.150808,0.017105,0.982895,0.014743,2.520877,1.991861,0.316393,0.529016,0.698708,0.531313,1.590485,-0.167394,2,0.333333,0.333333,0.287383,0.143939,0.105001,0.812967,16,3,0.980197,0.433100,0.552587,0.710660,0.593175
-4,-7,-2,-3.500000,-6.500000,-1.500000,45,linear,linear,0.089807,0.001949,0.000001,0.978300,0.021685,0.000014,0.999986,0.000610,1.614465,38.404997,0.261407,-36.790532,0.368021,3.236728,0.955356,2.868707,4,0.666667,0.666667,0.018469,0.141026,0.238244,0.313394,22,1,0.000000,1.000000,0.000000,0.000000,0.049869
-4,-6,-2,-3.500000,-5.500000,-1.500000,70,planar,planar,0.080635,0.064557,0.000064,0.199390,0.799818,0.000792,0.999208,0.006928,2.003512,33.696853,0.357925,-31.693341,0.414365,3.044806,1.191009,2.630441,4,0.666667,0.666667,0.006151,0.244298,0.576170,0.410366,23,1,0.000000,1.000000,0.000000,0.000000,0.026444
-4,-5,-2,-3.500000,-4.500000,-1.500000,107,planar,planar,0.099696,0.073319,0.000036,0.264575,0.735065,0.000361,0.999639,0.006406,1.992536,41.280993,0.392890,-39.288457,0.308633,3.248482,1.082710,2.939849,4,0.666667,0.666667,0.000093,0.220679,0.551726,0.376205,23,1,0.000000,1.000000,0.000000,0.000000,0.023928
-4,-4,-2,-3.500000,-3.500000,-1.500000,154,planar,planar,0.087115,0.080947,0.000033,0.070807,0.928819,0.000374,0.999626,0.006125,1.994968,44.906824,0.385908,-42.911856,0.278775,3.424630,1.029481,3.145855,4,0.666667,0.666667,0.000060,0.189889,0.635696,0.342292,20,1,0.000000,1.000000,0.000000,0.000000,-0.015492
-4,-3,-2,-3.500000,-2.500000,-1.500000,169,planar,planar,0.093705,0.042947,0.000049,0.541674,0.457799,0.000527,0.999473,0.005837,2.001866,46.578782,0.342861,-44.576917,0.303174,3.776325,1.083376,3.473150,3,0.500000,0.333333,0.000191,0.612529,0.275086,0.940706,15,1,0.000000,1.000000,0.000000,0.000000,0.156746
-4,2,-2,-3.500000,2.500000,-1.500000,29,linear,linear,0.041941,0.002771,0.000020,0.933924,0.065591,0.000485,0.999515,0.001332,1.671774,117.526687,0.205303,-115.854912,0.420978,9.913630,1.384742,9.492652,2,0.333333,0.000000,0.001306,0.666667,0.071858,1.135096,12,1,0.000000,1.000000,0.000000,0.000000,0.171390
