vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
1,8,-1,1.500000,8.500000,-0.500000,61,planar,planar,0.051356,0.043700,0.000200,0.149082,0.847021,0.003898,0.996102,0.007659,2.090468,96.118615,0.275524,-94.028147,0.373780,6.323774,0.996662,5.949995,3,0.500000,0.000000,0.092946,1.000000,0.224296,1.625477,38,2,0.744407,0.554043,0.707376,0.274961,0.477679
1,8,1,1.500000,8.500000,1.500000,55,linear,linear,0.109544,0.010590,0.000098,0.903328,0.095777,0.000895,0.999105,0.004845,1.957720,258.366215,0.309810,-256.408495,0.400309,10.021334,1.217371,9.621024,3,0.500000,0.000000,0.000176,1.000000,0.113264,1.500237,37,1,0.308865,0.883865,0.641282,0.000000,0.415316
1,8,2,1.500000,8.500000,2.500000,17,linear,linear,0.087286,0.002423,0.000095,0.972242,0.026669,0.001089,0.998911,0.002719,1.678448,364.942183,0.243546,-363.263735,0.350171,12.692839,1.018005,12.342667,3,0.500000,0.000000,0.000647,1.000000,0.100847,1.500874,37,1,0.374855,0.842839,0.625610,0.000000,0.407755
1,9,-2,1.500000,9.500000,-1.500000,33,planar,planar,0.034565,0.011433,0.000057,0.669220,0.329128,0.001652,0.998348,0.002826,1.886508,284.398897,0.195045,-282.512389,0.464259,10.958822,1.255673,10.494564,3,0.500000,0.000000,0.197582,1.000000,0.124313,1.766736,26,2,0.810830,0.521629,0.622975,0.296087,0.503779
1,9,-1,1.500000,9.500000,-0.500000,33,planar,planar,0.021517,0.017420,0.000435,0.190412,0.789366,0.020222,0.979778,0.005464,2.137692,143.441035,0.183557,-141.303343,0.582750,9.382078,1.564044,8.799328,3,0.500000,0.000000,0.001348,1.000000,0.235086,1.501819,33,1,0.691488,0.642884,0.642985,0.000000,0.423060
1,9,1,1.500000,9.500000,1.500000,121,planar,planar,0.092684,0.065162,0.000168,0.296952,0.701237,0.001810,0.998190,0.010044,2.100384,55.685550,0.370531,-53.585166,0.308689,4.302113,1.119955,3.993424,3,0.500000,0.000000,0.000222,1.000000,0.221373,1.500300,35,1,0.257362,0.932624,0.661051,0.000000,0.421580
1,9,2,1.500000,9.500000,2.500000,133,planar,planar,0.123957,0.071716,0.000165,0.421440,0.577232,0.001327,0.998673,0.011351,2.103593,21.074860,0.410887,-18.971267,0.366115,2.329006,1.167812,1.962891,4,0.666667,0.333333,0.000603,0.692112,0.374221,1.028804,34,1,0.266958,0.909133,0.684464,0.000000,0.377265
1,9,3,1.500000,9.500000,3.500000,141,planar,planar,0.130810,0.080767,0.000642,0.382559,0.612533,0.004908,0.995092,0.018929,2.354355,3.648072,0.431504,-1.293717,0.515657,0.682414,1.421902,0.166757,3,0.500000,0.333333,0.012769,0.547325,0.313181,0.885963,31,1,0.309653,0.889443,0.549944,0.000000,0.288913
1,9,4,1.500000,9.500000,4.500000,29,linear,linear,0.172302,0.041027,0.002175,0.761892,0.225484,0.012624,0.987376,0.024867,2.563925,2.232739,0.428923,0.331185,0.489917,0.412594,1.420105,-0.077324,2,0.333333,0.000000,0.305969,0.666667,0.062620,1.546392,26,1,0.467215,0.805377,0.470659,0.000000,0.428951
2,-14,7,2.500000,-13.500000,7.500000,27,planar,planar,0.093142,0.060239,0.000220,0.353256,0.644385,0.002359,0.997641,0.010722,2.073437,137.625983,0.376958,-135.552546,0.678037,7.373109,1.678037,6.695071,2,0.333333,0.000000,0.017363,0.666667,0.138360,1.156773,14,1,0.315006,0.943102,0.085112,0.000000,0.185174
2,-13,7,2.500000,-12.500000,7.500000,33,planar,planar,0.105346,0.083257,0.000743,0.209678,0.783273,0.007049,0.992951,0.018675,2.331990,38.972322,0.393890,-36.640332,0.793704,4.482496,1.602403,3.688792,3,0.500000,0.333333,0.014083,0.426667,0.358953,0.755012,20,1,0.246731,0.959028,0.091761,0.000000,0.131519
2,-12,7,2.500000,-11.500000,7.500000,48,planar,planar,0.100177,0.066612,0.000337,0.335060,0.661580,0.003360,0.996640,0.013096,2.180765,23.892226,0.391241,-21.711462,0.268871,2.730070,1.224943,2.461200,4,0.666667,0.666667,0.021779,0.034551,0.507926,0.200742,24,1,0.199692,0.968938,0.089628,0.000000,0.016662
2,-11,7,2.500000,-10.500000,7.500000,37,planar,planar,0.098291,0.055351,0.001201,0.436869,0.550917,0.012214,0.987786,0.018693,2.449702,3.823876,0.368504,-1.374174,0.541105,0.823211,1.497238,0.282105,4,0.666667,0.666667,0.014931,0.077373,0.462209,0.238600,24,1,0.177056,0.973398,0.093487,0.000000,0.028583
2,-10,7,2.500000,-9.500000,7.500000,69,planar,planar,0.090188,0.068674,0.001184,0.238538,0.748332,0.013130,0.986870,0.019429,2.480360,0.723343,0.375841,1.757017,0.550857,0.181104,1.457272,-0.369754,4,0.666667,0.666667,0.004457,0.217078,0.552075,0.378136,24,1,0.146665,0.979064,0.318039,0.000000,0.035003
2,-9,-4,2.500000,-8.500000,-3.500000,21,planar,planar,0.147529,0.046184,0.000118,0.686947,0.312253,0.000799,0.999201,0.009296,1.978616,135.986039,0.418268,-134.007423,0.462151,7.524563,1.439337,7.062412,2,0.333333,0.000000,0.020618,0.666667,0.099236,1.161168,16,1,0.000000,1.000000,0.000000,0.000000,0.197935
2,-9,7,2.500000,-8.500000,7.500000,91,planar,planar,0.110930,0.070599,0.000538,0.363571,0.631583,0.004846,0.995154,0.016148,2.301173,13.301173,0.399618,-11.000000,0.297944,2.012261,1.253661,1.714317,4,0.666667,0.666667,0.023762,0.246385,0.493867,0.436435,23,1,0.216151,0.948736,0.188694,0.000000,0.041171
2,-8,-4,2.500000,-7.500000,-3.500000,24,planar,planar,0.046378,0.018905,0.000123,0.592364,0.404980,0.002656,0.997344,0.004762,1.953410,175.275420,0.207237,-173.322010,0.613352,8.820531,1.360345,8.207179,4,0.666667,0.333333,0.000126,0.714286,0.316319,1.052551,21,1,0.000000,1.000000,0.000000,0.000000,0.210364
2,-8,-3,2.500000,-7.500000,-2.500000,21,linear,linear,0.147583,0.008365,0.000132,0.943319,0.055789,0.000892,0.999108,0.005458,1.907486,244.783339,0.379766,-242.875852,0.514599,11.162620,1.500206,10.648021,3,0.500000,0.000000,0.000111,1.000000,0.106125,1.500150,21,1,0.000000,1.000000,0.000000,0.000000,0.255333
2,-8,7,2.500000,-7.500000,7.500000,82,planar,planar,0.092465,0.044651,0.000300,0.517104,0.479655,0.003241,0.996759,0.010735,2.171148,50.820112,0.346929,-48.648964,0.512256,4.185097,1.345570,3.672841,2,0.333333,0.000000,0.008329,0.666667,0.120109,1.144578,18,1,0.349302,0.883912,0.141653,0.000000,0.209451
2,-7,-4,2.500000,-6.500000,-3.500000,28,linear,linear,0.096807,0.013924,0.000100,0.856166,0.142802,0.001032,0.998968,0.005126,1.941680,228.117082,0.321260,-226.175402,0.466315,10.024662,1.419793,9.558347,3,0.500000,0.000000,0.000331,1.000000,0.121636,1.500447,26,1,0.000000,1.000000,0.000000,0.000000,0.274101
2,-7,-3,2.500000,-6.500000,-2.500000,42,planar,planar,0.087033,0.025981,0.000033,0.701478,0.298146,0.000375,0.999625,0.004196,1.935988,202.525860,0.329309,-200.589872,0.539338,8.881977,1.536417,8.342638,4,0.666667,0.333333,0.000245,0.881356,0.280824,1.236489,26,1,0.000000,1.000000,0.000000,0.000000,0.245535
2,-6,-3,2.500000,-5.500000,-2.500000,97,planar,planar,0.109178,0.064800,0.000070,0.406477,0.592881,0.000641,0.999359,0.007913,2.020124,149.969770,0.388929,-147.949647,0.232678,7.302289,0.961982,7.069611,3,0.500000,0.333333,0.000071,0.491667,0.312416,0.807596,28,1,0.000000,1.000000,0.000000,0.000000,0.177326
2,-5,-3,2.500000,-4.500000,-2.500000,118,planar,planar,0.091444,0.043800,0.000026,0.521011,0.478705,0.000284,0.999716,0.004701,1.975268,108.022910,0.348166,-106.047642,0.348368,6.088955,1.298649,5.740586,4,0.666667,0.666667,0.000248,0.392737,0.440597,0.565678,28,1,0.000000,1.000000,0.000000,0.000000,0.089976
2,-5,5,2.500000,-4.500000,5.500000,19,planar,planar,0.012425,0.003320,0.000036,0.732752,0.264346,0.002902,0.997098,0.001142,1.637867,29.569289,0.117025,-27.931421,0.321600,5.141141,1.188772,4.819541,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,5,2,0.641555,0.836951,0.093415,0.088764,0.008889
2,-4,-3,2.500000,-3.500000,-2.500000,211,planar,planar,0.088967,0.071125,0.000053,0.200540,0.798862,0.000598,0.999402,0.006955,2.015913,64.485580,0.373831,-62.469667,0.280177,4.290152,1.072088,4.009975,4,0.666667,0.666667,0.000345,0.378382,0.579168,0.550018,26,1,0.000000,1.000000,0.000000,0.000000,0.064883
2,-3,-3,2.500000,-2.500000,-2.500000,346,planar,planar,0.092954,0.084394,0.000062,0.092086,0.907247,0.000667,0.999333,0.007863,2.030108,34.387635,0.392170,-32.357527,0.273463,2.859315,0.959910,2.585852,4,0.666667,0.666667,0.000139,0.329202,0.626231,0.495643,25,1,0.000000,1.000000,0.000000,0.000000,0.045398
2,-2,-3,2.500000,-1.500000,-2.500000,500,planar,planar,0.094833,0.068019,0.000117,0.282751,0.716012,0.001237,0.998763,0.009113,2.075924,14.046943,0.376877,-11.971020,0.281709,1.525593,1.035000,1.243884,4,0.666667,0.666667,0.001181,0.070748,0.542675,0.212751,23,1,0.000000,1.000000,0.000000,0.000000,0.005006
2,-1,-3,2.500000,-0.500000,-2.500000,365,planar,planar,0.087758,0.027107,0.000129,0.691119,0.307411,0.001471,0.998529,0.006746,2.061791,5.905641,0.311941,-3.843850,0.450985,1.217470,1.311583,0.766485,3,0.500000,0.333333,0.000630,0.345781,0.233306,0.647877,24,1,0.000000,1.000000,0.000000,0.000000,0.153643
2,0,-3,2.500000,0.500000,-2.500000,464,planar,planar,0.093592,0.041394,0.000112,0.557725,0.441077,0.001198,0.998802,0.007574,2.062225,0.240235,0.340262,1.821990,0.311566,0.595655,1.169901,0.284089,3,0.500000,0.333333,0.000403,0.405859,0.270310,0.713656,24,1,0.000000,1.000000,0.000000,0.000000,0.162708
2,1,-3,2.500000,1.500000,-2.500000,568,planar,planar,0.087924,0.082596,0.000101,0.060606,0.938242,0.001152,0.998848,0.009027,2.065125,5.283729,0.386555,-3.218604,0.395954,0.743043,1.202294,0.347088,4,0.666667,0.666667,0.000409,0.147390,0.639374,0.296015,26,1,0.000000,1.000000,0.000000,0.000000,-0.001059
2,2,-3,2.500000,2.500000,-2.500000,367,planar,planar,0.092987,0.083914,0.000055,0.097582,0.901826,0.000592,0.999408,0.007547,2.024267,18.299220,0.391930,-16.274953,0.391322,2.021315,1.185137,1.629993,4,0.666667,0.666667,0.000306,0.274235,0.623795,0.435405,28,1,0.000000,1.000000,0.000000,0.000000,0.032213
2,3,-3,2.500000,3.500000,-2.500000,252,planar,planar,0.086896,0.082996,0.000062,0.044889,0.954393,0.000718,0.999282,0.007664,2.027384,39.028332,0.388944,-37.000948,0.262269,3.277000,1.054173,3.014732,4,0.666667,0.666667,0.000157,0.155946,0.646634,0.305086,29,1,0.000000,1.000000,0.000000,0.000000,-0.000570
2,4,-3,2.500000,4.500000,-2.500000,157,planar,planar,0.090680,0.077897,0.000072,0.140962,0.858239,0.000799,0.999201,0.007998,2.030934,72.288093,0.383126,-70.257159,0.463182,4.825693,1.286072,4.362511,4,0.666667,0.666667,0.000177,0.282152,0.604944,0.443939,29,1,0.330497,0.908372,0.829980,0.000000,0.197090
2,5,-3,2.500000,5.500000,-2.500000,88,planar,planar,0.096841,0.051277,0.000041,0.470498,0.529075,0.000427,0.999573,0.005898,1.987490,120.153416,0.364771,-118.165926,0.312368,6.320644,1.255723,6.008275,3,0.500000,0.333333,0.000281,0.482335,0.294761,0.797614,32,2,0.559773,0.745625,0.819237,0.195283,0.337784
2,5,3,2.500000,5.500000,3.500000,133,linear,linear,0.110740,0.020820,0.003779,0.811996,0.153875,0.034129,0.965871,0.020578,2.715422,4.141432,0.329661,-1.426010,0.458372,0.778874,1.313762,0.320502,3,0.500000,0.000000,0.219739,1.000000,0.093998,1.796647,28,3,0.830076,0.388817,0.414654,0.642844,0.666920
2,5,4,2.500000,5.500000,4.500000,40,linear,linear,0.100751,0.003223,0.000408,0.968013,0.027936,0.004051,0.995949,0.005099,1.992146,137.434428,0.274363,-135.442282,0.374108,10.241781,1.193532,9.867672,3,0.500000,0.333333,0.258119,0.489871,0.115633,1.153986,33,3,0.855540,0.255318,0.420259,0.734793,0.714596
2,5,5,2.500000,5.500000,5.500000,48,linear,linear,0.069437,0.010358,0.001129,0.850829,0.132918,0.016252,0.983748,0.009328,2.377363,72.073323,0.257690,-69.695959,0.606894,7.307128,1.587872,6.700234,2,0.333333,0.333333,0.092521,0.096774,0.130286,0.498021,29,3,0.877197,0.285412,0.419037,0.725504,0.540587
2,5,6,2.500000,5.500000,6.500000,22,planar,junction_like_mixed,0.020652,0.008244,0.001254,0.600829,0.338454,0.060718,0.939282,0.005977,2.292785,55.910849,0.164884,-53.618064,0.707288,7.251204,1.696538,6.543916,2,0.333333,0.000000,0.410460,0.666667,0.059310,1.687454,19,3,0.830988,0.390487,0.447420,0.674299,0.726786
2,6,-3,2.500000,6.500000,-2.500000,60,planar,planar,0.110294,0.046848,0.000032,0.575248,0.424462,0.000290,0.999710,0.005489,1.967769,170.864189,0.379836,-168.896420,0.161761,7.576004,1.030555,7.414243,3,0.500000,0.333333,0.024363,0.553459,0.259485,0.908362,31,2,0.756553,0.561821,0.766738,0.274908,0.389220
2,6,3,2.500000,6.500000,3.500000,28,planar,planar,0.047168,0.021542,0.002458,0.543289,0.404597,0.052114,0.947886,0.013568,2.551210,7.112635,0.243163,-4.561426,0.598086,2.114452,1.510655,1.516365,4,0.666667,0.333333,0.475097,0.907692,0.161296,1.906509,34,2,0.726654,0.526258,0.405110,0.261385,0.474901
2,6,4,2.500000,6.500000,4.500000,48,planar,junction_like_mixed,0.081605,0.020725,0.000509,0.746040,0.247721,0.006239,0.993761,0.009514,2.231743,95.154888,0.293424,-92.923145,0.346943,7.856100,1.261905,7.509157,3,0.500000,0.000000,0.469962,1.000000,0.074168,2.134448,37,3,0.801014,0.366979,0.391489,0.620815,0.664346
2,7,-3,2.500000,7.500000,-2.500000,18,linear,linear,0.029871,0.000341,0.000000,0.988589,0.011408,0.000002,0.999998,0.000089,1.154001,261.381622,0.144321,-260.227621,0.321504,14.620167,0.814043,14.298663,3,0.500000,0.000000,0.512916,1.000000,0.047875,2.192437,29,2,0.846202,0.418365,0.688437,0.333239,0.609491
2,7,-2,2.500000,7.500000,-1.500000,132,corner_like,corner_like,0.146396,0.039415,0.031877,0.730764,0.051489,0.217747,0.782253,0.056871,2.915798,2.363324,0.425591,0.552474,0.574936,0.325025,1.469732,-0.249911,5,0.833333,0.666667,0.733437,0.690973,0.062110,1.883545,34,2,0.867484,0.544436,0.730728,0.299513,0.584589
2,7,-1,2.500000,7.500000,-0.500000,48,linear,linear,0.089697,0.011160,0.000295,0.875583,0.121126,0.003290,0.996710,0.006660,2.090141,215.290359,0.289553,-213.200218,0.479811,9.975538,1.372479,9.495728,4,0.666667,0.333333,0.164666,0.931973,0.184539,1.514136,41,2,0.703340,0.628295,0.745846,0.247540,0.481329
2,7,0,2.500000,7.500000,0.500000,15,linear,linear,0.062397,0.001488,0.000190,0.976157,0.020799,0.003044,0.996956,0.002603,1.625769,332.073464,0.210616,-330.447695,0.479275,13.612730,1.297032,13.133456,3,0.500000,0.000000,0.004412,1.000000,0.099235,1.505956,41,1,0.470009,0.808461,0.804338,0.000000,0.434427
2,8,-2,2.500000,8.500000,-1.500000,102,planar,planar,0.056204,0.042676,0.000393,0.240681,0.752330,0.006989,0.993011,0.009804,2.219683,89.722387,0.295403,-87.502704,0.484783,6.117677,1.327710,5.632895,3,0.500000,0.000000,0.311315,1.000000,0.158436,1.920275,29,2,0.774115,0.593310,0.652848,0.269012,0.541828
2,8,-1,2.500000,8.500000,-0.500000,91,planar,planar,0.106399,0.049335,0.001047,0.536318,0.453841,0.009840,0.990160,0.017647,2.455026,37.723657,0.370889,-35.268632,0.486580,4.025941,1.452692,3.539360,4,0.666667,0.333333,0.001289,0.690909,0.331042,1.028407,37,1,0.638173,0.710277,0.666037,0.000000,0.380197
2,8,0,2.500000,8.500000,0.500000,118,planar,planar,0.097447,0.068983,0.000605,0.292095,0.701696,0.006209,0.993791,0.015962,2.332580,16.475409,0.379448,-14.142829,0.470794,2.798344,1.275532,2.327550,3,0.500000,0.333333,0.002194,0.445255,0.340920,0.759409,41,1,0.409263,0.850668,0.743099,0.000000,0.322404
2,8,1,2.500000,8.500000,1.500000,183,planar,planar,0.136991,0.075899,0.000066,0.445959,0.553558,0.000483,0.999517,0.008826,2.030622,3.353376,0.427861,-1.322753,0.431423,0.265590,1.259594,-0.165834,3,0.500000,0.333333,0.000072,0.396334,0.301577,0.702732,40,1,0.205984,0.939618,0.654909,0.000000,0.303300
2,8,2,2.500000,8.500000,2.500000,173,planar,planar,0.137475,0.074615,0.000149,0.457251,0.541662,0.001087,0.998913,0.011531,2.097382,0.840288,0.428503,1.257094,0.321087,0.310646,1.202343,-0.010441,4,0.666667,0.666667,0.004000,0.174090,0.465929,0.330232,38,1,0.307004,0.885452,0.587256,0.000000,0.147362
2,8,3,2.500000,8.500000,3.500000,156,planar,planar,0.136400,0.086556,0.000847,0.365423,0.628369,0.006209,0.993791,0.021543,2.424197,2.218227,0.444472,0.205970,0.554407,0.140628,1.430287,-0.413779,2,0.333333,0.000000,0.011042,0.666667,0.137118,1.148240,37,1,0.463593,0.782682,0.413538,0.000000,0.278781
3,-14,6,3.500000,-13.500000,6.500000,23,planar,planar,0.126385,0.049029,0.000644,0.612068,0.382836,0.005097,0.994903,0.015863,2.261159,76.955110,0.400855,-74.693950,0.620739,6.448309,1.592185,5.827570,1,0.166667,0.000000,0.022449,0.333333,0.053502,0.796972,12,2,0.688748,0.816001,0.079767,0.090534,0.090811
3,-13,6,3.500000,-12.500000,6.500000,25,planar,planar,0.076404,0.037627,0.000263,0.507531,0.489028,0.003441,0.996559,0.009109,2.082585,162.082245,0.288643,-159.999660,0.340626,8.214148,1.015119,7.873522,2,0.333333,0.000000,0.070639,0.666667,0.113588,1.228696,18,1,0.546216,0.874053,0.072322,0.000000,0.218528
3,-12,7,3.500000,-11.500000,7.500000,41,planar,planar,0.099710,0.069954,0.000372,0.298423,0.697842,0.003735,0.996265,0.013746,2.192506,115.835433,0.387030,-113.642927,0.232527,7.180445,1.170437,6.947918,2,0.333333,0.000000,0.024257,0.666667,0.143519,1.166080,22,1,0.419568,0.914997,0.068781,0.000000,0.235726
3,-11,7,3.500000,-10.500000,7.500000,45,planar,planar,0.095409,0.078840,0.001186,0.173664,0.813905,0.012431,0.987569,0.020740,2.463660,36.883293,0.384776,-34.419633,0.796907,4.805318,1.765821,4.008411,4,0.666667,0.666667,0.015248,0.138448,0.574233,0.306211,25,1,0.301248,0.918773,0.154399,0.000000,0.014632
3,-10,7,3.500000,-9.500000,7.500000,67,planar,planar,0.089364,0.073028,0.000357,0.182808,0.813194,0.003998,0.996002,0.013260,2.205236,21.705018,0.372349,-19.499782,0.465857,2.471009,1.361475,2.005152,4,0.666667,0.666667,0.002497,0.100140,0.583324,0.246858,25,1,0.159075,0.976795,0.337351,0.000000,0.004933
3,-9,-4,3.500000,-8.500000,-3.500000,16,linear,linear,0.082375,0.001420,0.000000,0.982762,0.017234,0.000005,0.999995,0.000361,1.476738,26.174687,0.247703,-24.697949,0.434092,2.493947,0.982691,2.059855,2,0.333333,0.000000,0.044720,0.666667,0.063259,1.193705,13,1,0.000000,1.000000,0.000000,0.000000,0.181113
3,-9,7,3.500000,-8.500000,7.500000,81,planar,planar,0.086902,0.072890,0.000715,0.161237,0.830540,0.008223,0.991777,0.016542,2.362335,2.347868,0.370229,0.014467,0.548235,0.349083,1.400871,-0.199152,4,0.666667,0.666667,0.001084,0.106620,0.590675,0.252079,24,1,0.203086,0.952741,0.206497,0.000000,0.006062
3,-8,-4,3.500000,-7.500000,-3.500000,22,planar,planar,0.126452,0.055839,0.000166,0.558420,0.440271,0.001309,0.998691,0.010534,2.020390,35.217931,0.395409,-33.197540,0.518221,3.221382,1.414284,2.703160,4,0.666667,0.666667,0.012394,0.275235,0.418559,0.452824,18,1,0.000000,1.000000,0.000000,0.000000,0.027853
3,-8,7,3.500000,-7.500000,7.500000,110,planar,planar,0.099695,0.089631,0.000636,0.100948,0.892672,0.006380,0.993620,0.017846,2.346298,0.664341,0.403217,1.681957,0.497098,0.248379,1.405335,-0.248719,4,0.666667,0.666667,0.002899,0.034603,0.616875,0.175311,20,1,0.220299,0.947536,0.195176,0.000000,-0.024366
3,-7,-4,3.500000,-6.500000,-3.500000,63,planar,planar,0.126912,0.088351,0.000118,0.303837,0.695237,0.000926,0.999074,0.010963,2.053029,61.201088,0.448617,-59.148059,0.372690,4.479016,1.325491,4.106326,4,0.666667,0.666667,0.000211,0.258357,0.534274,0.417811,24,1,0.000000,1.000000,0.000000,0.000000,0.042209
3,-7,7,3.500000,-6.500000,7.500000,69,linear,linear,0.113616,0.019748,0.000744,0.826183,0.167268,0.006549,0.993451,0.011863,2.335368,8.383538,0.325064,-6.048170,0.529612,1.786676,1.411483,1.257064,2,0.333333,0.000000,0.000286,0.666667,0.083655,1.133720,17,1,0.253040,0.924370,0.198518,0.000000,0.203591
3,-6,-4,3.500000,-5.500000,-3.500000,70,planar,planar,0.116664,0.050208,0.000057,0.569638,0.429875,0.000488,0.999512,0.006933,1.996854,98.645357,0.392266,-96.648503,0.241758,5.920406,1.151299,5.678649,3,0.500000,0.333333,0.011995,0.380952,0.264223,0.701907,27,1,0.000000,1.000000,0.000000,0.000000,0.158430
3,-5,-4,3.500000,-4.500000,-3.500000,84,planar,planar,0.112733,0.052774,0.000073,0.531866,0.467487,0.000647,0.999353,0.007571,2.016304,145.638595,0.372062,-143.622292,0.314124,6.963509,1.040740,6.649385,4,0.666667,0.333333,0.000267,0.688889,0.337624,1.024805,28,1,0.000000,1.000000,0.000000,0.000000,0.222135
3,-5,-3,3.500000,-4.500000,-2.500000,19,linear,linear,0.063875,0.003256,0.000030,0.949031,0.050503,0.000466,0.999534,0.001836,1.684907,341.596637,0.243443,-339.911731,0.338278,14.178738,1.251152,13.840460,3,0.500000,0.000000,0.000176,1.000000,0.105214,1.500238,28,1,0.000000,1.000000,0.000000,0.000000,0.274088
3,-4,-4,3.500000,-3.500000,-3.500000,80,planar,planar,0.090583,0.024557,0.000023,0.728904,0.270837,0.000259,0.999741,0.003737,1.948214,212.308296,0.325165,-210.360082,0.176035,8.643442,1.062225,8.467407,4,0.666667,0.333333,0.000861,0.757576,0.271509,1.101163,27,1,0.000000,1.000000,0.000000,0.000000,0.238965
3,-4,-3,3.500000,-3.500000,-2.500000,70,planar,planar,0.060363,0.016143,0.000018,0.732568,0.267131,0.000301,0.999699,0.002605,1.915437,247.879140,0.265895,-245.963703,0.216085,10.087874,1.120493,9.871789,4,0.666667,0.333333,0.000817,0.925490,0.270269,1.285809,27,1,0.000000,1.000000,0.000000,0.000000,0.250100
3,-3,-4,3.500000,-2.500000,-3.500000,48,linear,linear,0.051156,0.005928,0.000023,0.884121,0.115430,0.000449,0.999551,0.001909,1.820194,277.221499,0.194373,-275.401305,0.574881,12.480754,1.276256,11.905873,3,0.500000,0.000000,0.000569,1.000000,0.116773,1.500768,27,1,0.000000,1.000000,0.000000,0.000000,0.274120
3,-3,-3,3.500000,-2.500000,-2.500000,151,planar,planar,0.089280,0.039869,0.000088,0.553435,0.445580,0.000985,0.999015,0.006789,2.031722,170.564592,0.331591,-168.532870,0.270405,7.848014,0.952084,7.577609,4,0.666667,0.333333,0.000430,0.859438,0.330154,1.212628,27,1,0.000000,1.000000,0.000000,0.000000,0.236448
3,-2,-3,3.500000,-1.500000,-2.500000,262,planar,planar,0.094496,0.065917,0.000080,0.302438,0.696718,0.000844,0.999156,0.007921,2.040656,128.310011,0.372707,-126.269355,0.307115,6.543310,1.067628,6.236195,3,0.500000,0.333333,0.000198,0.470817,0.341025,0.784833,26,1,0.000000,1.000000,0.000000,0.000000,0.167736
3,-1,-3,3.500000,-0.500000,-2.500000,363,planar,planar,0.109893,0.083452,0.000091,0.240608,0.758564,0.000829,0.999171,0.009417,2.056915,84.923556,0.411923,-82.866641,0.367482,5.235774,1.236313,4.868292,4,0.666667,0.666667,0.002830,0.325650,0.560261,0.495369,26,1,0.000000,1.000000,0.000000,0.000000,0.054998
3,0,-3,3.500000,0.500000,-2.500000,346,planar,planar,0.091991,0.088481,0.000093,0.038149,0.960836,0.001015,0.998985,0.009125,2.057480,52.385783,0.394827,-50.328302,0.299852,3.851991,1.067389,3.552139,4,0.666667,0.666667,0.000645,0.267177,0.649040,0.428098,26,1,0.000000,1.000000,0.000000,0.000000,0.026570
3,1,-3,3.500000,1.500000,-2.500000,285,planar,planar,0.087777,0.085388,0.000075,0.027219,0.971924,0.000857,0.999143,0.008263,2.039973,25.144264,0.388191,-23.104291,0.320653,2.334865,1.111282,2.014212,4,0.666667,0.666667,0.000155,0.284152,0.654199,0.446110,28,1,0.000000,1.000000,0.000000,0.000000,0.030574
3,2,-3,3.500000,2.500000,-2.500000,220,planar,planar,0.090231,0.081405,0.000077,0.097817,0.901324,0.000859,0.999141,0.008287,2.039492,11.749003,0.389462,-9.709511,0.267785,1.283041,1.073060,1.015256,4,0.666667,0.666667,0.000135,0.256457,0.623622,0.415618,30,1,0.000000,1.000000,0.000000,0.000000,0.027835
3,3,-3,3.500000,3.500000,-2.500000,153,planar,planar,0.080275,0.067736,0.000064,0.156202,0.843005,0.000793,0.999207,0.007020,2.019687,1.459790,0.359595,0.559896,0.408504,0.011236,1.194586,-0.397268,4,0.666667,0.666667,0.000089,0.210358,0.598398,0.364847,32,1,0.407080,0.918604,0.910593,0.000000,0.180368
3,4,-3,3.500000,4.500000,-2.500000,133,planar,planar,0.119082,0.083435,0.000099,0.299343,0.699829,0.000828,0.999172,0.009931,2.054001,0.938695,0.417741,1.115305,0.311374,0.304283,1.130246,-0.007091,4,0.666667,0.666667,0.000044,0.200791,0.536376,0.354262,35,2,0.577355,0.766523,0.869709,0.192562,0.187650
3,4,3,3.500000,4.500000,3.500000,108,planar,planar,0.065802,0.017146,0.003009,0.739436,0.214842,0.045722,0.954278,0.015029,2.655638,16.313577,0.271259,-13.657939,0.534722,2.798062,1.508514,2.263340,2,0.333333,0.000000,0.202465,0.666667,0.069254,1.406661,31,2,0.844789,0.343750,0.397740,0.328327,0.459446
3,4,6,3.500000,4.500000,6.500000,15,linear,linear,0.014551,0.002438,0.000047,0.832482,0.164295,0.003224,0.996776,0.001185,1.576951,186.015661,0.108016,-184.438710,0.508463,13.890513,1.135514,13.382051,2,0.333333,0.000000,0.454840,0.666667,0.045542,1.747367,21,2,0.886051,0.276971,0.506999,0.384290,0.543219
3,5,-3,3.500000,5.500000,-2.500000,76,planar,planar,0.086688,0.085629,0.000085,0.012210,0.986806,0.000984,0.999016,0.008586,2.028574,11.088245,0.393830,-9.059670,0.411847,1.523207,1.314949,1.111361,4,0.666667,0.666667,0.005516,0.217952,0.657075,0.380527,37,2,0.684286,0.578993,0.810141,0.257681,0.195953
