rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
70,-1,-8,-2,linear,43,-0.158711,-0.349666,-0.287279,1.799968,-2.595625
71,6,1,3,planar,187,2.384408,0.052129,-2.110407,2.968605,-2.642474
72,-5,-11,8,planar,25,1.629629,-0.528304,-1.611362,2.160159,-2.670196
73,0,-6,-2,planar,114,1.737275,0.389101,-2.097166,2.714325,-2.685115
74,-10,-5,8,planar,44,2.019771,0.649039,-2.223717,3.157181,-2.712089
75,-8,11,3,planar,18,1.375410,0.043508,-1.901090,2.248204,-2.730375
76,-7,-6,8,planar,68,1.276408,0.069997,-1.875180,2.245126,-2.773901
77,-6,6,8,planar,17,1.102214,-0.519849,-1.330159,2.058009,-2.805803
78,-9,-7,8,planar,38,1.318623,0.009803,-1.928425,2.240466,-2.840464
79,6,-10,2,planar,28,-0.329778,0.260601,-1.221510,1.560678,-2.851365
80,6,7,0,planar,83,2.567656,0.204322,-2.343721,3.312758,-2.884501
81,-4,11,3,planar,45,1.317601,-0.269897,-1.727386,2.219569,-2.899250
82,-9,-8,8,planar,30,1.806275,-0.082097,-2.081496,2.729114,-3.086432
83,-9,-5,8,planar,55,1.716467,0.228586,-2.180304,3.005556,-3.240807
84,1,8,-2,linear,38,-0.999477,-0.150823,-0.315545,1.799975,-3.265820
85,-8,-5,8,planar,57,2.277379,0.225745,-2.308372,3.477022,-3.282271
86,-8,-11,8,planar,15,1.032702,-0.523888,-1.582690,2.232989,-3.306865
87,0,-9,-2,linear,40,-2.964928,2.058271,-0.610571,1.795616,-3.312844
88,-10,-7,8,planar,30,2.382606,-0.081546,-2.268932,3.357766,-3.325638
89,-3,11,3,planar,64,1.307673,-0.200541,-1.967509,2.484528,-3.344904
90,6,5,3,planar,16,0.528888,-0.201062,-1.522037,2.179103,-3.373315
91,-13,-7,8,planar,21,1.206538,-0.495841,-1.881242,2.226030,-3.396576
92,-10,-4,8,linear,21,-1.386594,0.169606,-0.405926,1.797766,-3.420680
93,-2,11,7,linear,16,-1.048199,0.054286,-0.634146,1.794421,-3.422479
94,0,-10,6,planar,38,1.107023,-0.179244,-1.995321,2.367192,-3.434734
95,6,3,3,planar,94,2.233836,0.482650,-2.429010,3.726754,-3.439278
96,-11,-6,8,planar,22,0.219949,-0.016485,-1.432797,2.245104,-3.474438
97,6,2,0,planar,243,2.191695,-0.212303,-2.203626,3.308475,-3.532709
98,4,-13,4,planar,16,-0.106566,-0.062467,-1.587534,1.811421,-3.567988
99,-6,18,2,planar,15,0.132859,0.047337,-1.628798,2.143985,-3.592588
100,-2,-9,-2,linear,32,-1.600179,0.138838,-0.368168,1.799986,-3.629494
101,6,-16,1,planar,15,1.845921,-0.081840,-2.234404,3.180688,-3.651011
102,2,5,-2,planar,85,1.680668,0.335182,-2.300756,3.413528,-3.698433
103,-1,-8,5,linear,25,-1.971618,0.618052,-0.584381,1.777671,-3.715618
104,-9,3,8,planar,61,0.270454,0.037880,-1.847649,2.207349,-3.746663
105,-3,11,6,corner_like,38,-5.463686,1.083359,0.859947,0.247664,-3.768045
