vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
0,22,0,0.400000,18.000000,0.400000,23,planar,0.050495,0.033441,0.000852,0.337748,0.645384,0.016868,0.983132,0.011288,2.306672,69.702368,0.278464,-67.395697,0.319043,6.298957,1.308389,5.979914
0,22,2,0.400000,18.000000,2.000000,28,planar,0.064220,0.053555,0.000059,0.166069,0.833018,0.000913,0.999087,0.005864,1.949525,131.061570,0.330528,-129.112045,0.363444,6.555869,1.361368,6.192425
0,23,3,0.400000,18.800000,2.800000,27,planar,0.069477,0.055950,0.000120,0.194695,0.803582,0.001723,0.998277,0.007750,1.998329,131.020683,0.341454,-129.022354,0.361790,6.662823,1.361004,6.301033
1,-16,5,1.200000,-12.400000,4.400000,34,planar,0.059605,0.034568,0.000261,0.420047,0.575575,0.004377,0.995623,0.008131,2.098714,16.548808,0.291328,-14.450094,0.250536,2.048087,1.164304,1.797550
1,-14,5,1.200000,-10.800000,4.400000,27,planar,0.047211,0.018020,0.000214,0.618315,0.377156,0.004528,0.995472,0.005666,2.024938,24.884667,0.228864,-22.859729,0.311364,2.678125,0.940263,2.366761
1,-13,5,1.200000,-10.000000,4.400000,27,linear,0.061360,0.013415,0.000325,0.781377,0.213320,0.005302,0.994698,0.006446,2.080074,7.062744,0.226258,-4.982670,0.736596,1.370128,1.463855,0.633532
1,-12,5,1.200000,-9.200000,4.400000,25,linear,0.050851,0.000369,0.000001,0.992744,0.007238,0.000018,0.999982,0.000258,1.201111,16.702446,0.191333,-15.501335,0.325563,2.295243,0.816175,1.969681
1,-12,8,1.200000,-9.200000,6.800000,41,planar,0.033130,0.023163,0.000113,0.300842,0.695736,0.003422,0.996578,0.004431,1.981593,113.218223,0.226503,-111.236630,0.268071,6.402613,1.160301,6.134542
1,-10,-2,1.200000,-7.600000,-1.200000,20,linear,0.031683,0.001949,0.000000,0.938477,0.061519,0.000003,0.999997,0.000186,1.548909,70.636079,0.154531,-69.087170,0.423311,6.589682,0.971924,6.166371
1,-10,5,1.200000,-7.600000,4.400000,91,corner_like,0.062750,0.048488,0.009827,0.227271,0.616121,0.156608,0.843392,0.031038,2.840188,1.396078,0.325814,1.444110,0.431586,0.122473,1.296400,-0.309112
1,-9,-2,1.200000,-6.800000,-1.200000,45,planar,0.062731,0.053252,0.000069,0.151109,0.847792,0.001099,0.998901,0.006130,1.985252,59.534704,0.304009,-57.549452,0.373018,4.121286,0.941366,3.748269
1,-9,5,1.200000,-6.800000,4.400000,29,planar,0.054053,0.026118,0.001320,0.516809,0.458777,0.024414,0.975586,0.012305,2.427175,28.263641,0.272019,-25.836466,0.587397,4.218060,1.587397,3.630663
1,-8,-2,1.200000,-6.000000,-1.200000,65,planar,0.081588,0.035316,0.000069,0.567147,0.432002,0.000851,0.999149,0.005848,1.994093,66.335579,0.334171,-64.341486,0.335470,4.359817,1.298717,4.024347
1,-8,5,1.200000,-6.000000,4.400000,38,planar,0.059108,0.019434,0.002386,0.671214,0.288423,0.040363,0.959637,0.013994,2.569624,18.765133,0.270148,-16.195510,0.595785,3.618166,1.556606,3.022382
1,-7,-2,1.200000,-5.200000,-1.200000,72,planar,0.056102,0.043916,0.000031,0.217204,0.782238,0.000558,0.999442,0.004257,1.962933,76.032576,0.291351,-74.069643,0.389020,4.627151,1.049491,4.238131
1,-7,5,1.200000,-5.200000,4.400000,33,planar,0.060845,0.020601,0.004694,0.661425,0.261428,0.077147,0.922853,0.018053,2.678218,15.686216,0.276264,-13.007998,0.610381,2.547639,1.577847,1.937258
1,-6,-2,1.200000,-4.400000,-1.200000,135,planar,0.067870,0.051034,0.000017,0.248069,0.751675,0.000255,0.999745,0.003915,1.968603,75.176810,0.323906,-73.208207,0.266722,4.547922,0.964511,4.281199
