vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-7,-7,-3,-5.200000,-5.200000,-2.000000,28,linear,0.165813,0.015081,0.000052,0.909047,0.090638,0.000314,0.999686,0.005071,1.910608,49.549364,0.396918,-47.638757,0.412096,3.967208,1.343970,3.555112
-7,-6,-3,-5.200000,-4.400000,-2.000000,42,planar,0.058328,0.032624,0.000083,0.440682,0.557895,0.001423,0.998577,0.005405,1.981710,43.510393,0.256254,-41.528683,0.973828,4.458347,1.790914,3.484519
-7,-5,-3,-5.200000,-3.600000,-2.000000,53,linear,0.087647,0.007378,0.000044,0.915825,0.083672,0.000503,0.999497,0.003055,1.875510,39.951981,0.265465,-38.076471,0.640675,3.390992,1.359300,2.750317
-7,-4,-3,-5.200000,-2.800000,-2.000000,22,linear,0.015164,0.000731,0.000000,0.951780,0.048217,0.000004,0.999996,0.000084,1.298715,36.621027,0.107015,-35.322313,0.390274,5.248123,1.033423,4.857850
-7,5,-3,-5.200000,4.400000,-2.000000,38,planar,0.068249,0.034387,0.000073,0.496150,0.502778,0.001072,0.998928,0.005559,1.972199,19.515810,0.268114,-17.543611,0.907159,3.113204,1.862887,2.206045
-7,6,-3,-5.200000,5.200000,-2.000000,39,linear,0.064678,0.001322,0.000001,0.979556,0.020429,0.000015,0.999985,0.000435,1.515243,24.247485,0.221265,-22.732242,0.516860,4.614793,1.165423,4.097932
-7,7,-3,-5.200000,6.000000,-2.000000,32,linear,0.081026,0.002519,0.000001,0.968910,0.031082,0.000008,0.999992,0.000508,1.651030,31.585100,0.257971,-29.934070,0.353155,4.113104,1.150853,3.759949
-7,8,10,-5.200000,6.800000,8.400000,24,planar,0.050113,0.037151,0.003167,0.258655,0.678140,0.063205,0.936795,0.018067,2.601171,0.690075,0.264134,1.911096,0.965069,0.080044,1.912048,-0.885025
-7,9,10,-5.200000,7.600000,8.400000,24,planar,0.057176,0.031663,0.001061,0.446220,0.535221,0.018559,0.981441,0.012431,2.364231,2.571381,0.265719,-0.207150,0.855603,1.241092,1.792239,0.385489
-7,10,10,-5.200000,8.400000,8.400000,24,planar,0.098638,0.029724,0.000543,0.698660,0.295830,0.005510,0.994490,0.011680,2.213288,1.038121,0.348301,1.175167,0.898625,0.188420,1.898625,-0.710205
