rank,vx,vy,vz,base_label,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,context_mode_contribution,junction_mode_contribution,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_cluster_count,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score,total_score
148,16,-16,-6,planar,planar,31,-3.024288,0.347475,-1.984543,2.340482,1.611724,0.000000,0.009358,0.333333,0.065085,0.779300,1,0.000000,0.000000,0.108449,-5.390113
149,-13,-17,1,planar,planar,31,0.253429,-0.314541,-1.887488,2.175008,-1.272628,0.000000,0.054189,0.050517,0.439314,0.262057,1,0.143732,0.000000,0.023169,-5.396236
150,-5,3,-1,planar,planar,147,1.688069,0.237185,-2.357306,3.606431,-1.360213,0.000000,0.000060,0.238985,0.569525,0.396297,1,0.137470,0.000000,0.031928,-5.398696
151,1,-12,7,planar,planar,45,0.688156,-0.338201,-1.953163,2.242111,-1.563949,0.000000,0.010820,0.028297,0.465113,0.179067,1,0.186973,0.000000,0.017072,-5.409267
152,-2,11,2,planar,planar,84,-2.516127,0.323753,-2.090631,2.701958,1.570330,0.000000,0.001078,0.333333,0.069223,0.768122,1,0.692744,0.000000,0.317787,-5.414633
153,-2,11,4,planar,planar,35,-3.567494,0.846645,-2.094805,2.735583,2.133875,0.000000,0.000706,0.666667,0.139028,1.134287,1,0.921449,0.000000,0.368842,-5.417361
154,7,4,0,planar,planar,177,0.150768,-0.344496,-1.796893,2.248865,-1.277982,0.000000,0.000396,0.104275,0.430587,0.248570,1,0.531623,0.000000,0.116752,-5.517468
155,-16,-13,2,planar,planar,33,-2.119131,0.062725,-1.784452,2.246839,0.534718,0.000000,0.000886,0.409357,0.272514,0.718155,1,0.999447,0.000000,0.260768,-5.552979
156,1,-7,6,planar,planar,33,-5.462868,0.800433,-1.357112,2.130674,2.588478,0.000000,0.268208,0.333333,0.033351,1.128747,1,0.164876,0.000000,0.200846,-5.561744
157,3,4,-3,planar,planar,133,1.115305,-0.007091,-2.222838,3.148352,-1.357566,0.000000,0.000044,0.200791,0.536376,0.354262,2,0.869709,0.192562,0.187650,-5.620541
158,11,-1,6,planar,planar,27,-4.201394,0.241909,-1.785916,2.205700,2.313486,0.000000,0.030855,0.666667,0.115072,1.174988,1,0.599595,0.000000,0.318062,-5.637616
159,2,-10,7,planar,planar,69,1.757017,-0.369754,-2.280039,3.430144,-1.348904,0.000000,0.004457,0.217078,0.552075,0.378136,1,0.318039,0.000000,0.035003,-5.671824
160,-8,0,5,planar,planar,43,-6.965010,0.726286,-1.612228,1.703796,3.882645,0.000000,0.639061,0.333333,0.020262,1.629399,2,0.437755,0.332434,0.396973,-5.672103
161,0,7,-2,planar,planar,50,1.381569,-0.085493,-2.247692,3.231664,-1.588654,0.000000,0.000161,0.123708,0.542378,0.269629,2,0.670830,0.274525,0.209411,-5.771935
162,1,-4,-3,planar,planar,323,1.732009,0.319122,-2.630403,3.747936,-1.482817,0.000000,0.000020,0.274451,0.637218,0.435257,1,0.282015,0.000000,0.030155,-5.810025
163,-1,3,-2,planar,planar,491,1.856390,0.287805,-2.586920,3.748149,-1.628123,0.000000,0.000015,0.208875,0.626435,0.363116,1,0.146802,0.000000,0.015635,-5.818998
164,12,0,-2,planar,planar,70,-1.507641,0.099091,-2.155398,2.924097,0.522236,0.000000,0.001554,0.473118,0.331000,0.789194,1,0.973123,0.000000,0.329972,-5.965808
165,5,-4,-4,planar,planar,62,1.648457,0.254664,-2.595054,3.746055,-1.557230,0.000000,0.006189,0.225084,0.624749,0.389282,1,0.000000,0.000000,0.014145,-5.995219
166,0,-7,6,linear,linear,16,-7.565342,0.589308,-0.373862,1.714224,3.045025,0.000000,0.195047,0.666667,0.060490,1.396647,1,0.235797,0.000000,0.235808,-6.019095
167,-4,6,-1,planar,planar,59,0.507120,-0.125372,-2.155808,2.915825,-1.410272,0.000000,0.000219,0.161538,0.519562,0.311321,1,0.748656,0.000000,0.180584,-6.100158
168,11,1,-1,planar,planar,99,-0.490286,-0.203666,-2.268115,3.304200,0.114138,0.000000,0.001959,0.344828,0.348436,0.648622,1,0.644600,0.000000,0.278441,-6.152129
169,7,2,7,linear,linear,56,-9.339072,1.869837,-0.584179,1.745566,3.551590,0.000000,0.342914,0.666667,0.058177,1.596267,1,0.436922,0.000000,0.467007,-6.247390
170,8,0,7,linear,linear,42,-7.162713,1.674953,-0.638218,1.774366,1.570051,0.000000,0.127577,0.526667,0.184776,1.018230,1,0.505104,0.000000,0.304715,-6.330294
171,5,6,4,linear,linear,85,-5.316161,0.882400,-0.472320,1.782782,0.329383,0.000000,0.061894,0.053191,0.136139,0.408734,2,0.336503,0.245938,0.174262,-6.359480
172,2,-1,-3,planar,planar,365,-3.843850,0.766485,-1.534660,2.244486,0.486446,0.000000,0.000630,0.345781,0.233306,0.647877,1,0.000000,0.000000,0.153643,-6.370064
173,6,5,1,planar,planar,188,-2.781763,0.083009,-1.830835,2.248614,0.371880,0.000000,0.006056,0.350617,0.278284,0.660521,1,0.525055,0.000000,0.233150,-6.406324
174,8,-19,3,planar,planar,18,-4.386521,0.736854,-1.582160,2.230933,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,2,0.392664,0.247484,0.029631,-6.462760
175,11,-14,2,planar,planar,30,-2.535630,0.533268,-2.240050,3.235879,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1,0.000000,0.000000,0.008889,-6.478291
176,2,-11,7,planar,planar,37,-1.374174,0.282105,-1.936623,2.246343,-1.405678,0.000000,0.014931,0.077373,0.462209,0.238600,1,0.093487,0.000000,0.028583,-6.680713
177,8,-7,6,planar,planar,60,1.293677,-0.278904,-2.344983,3.632024,-1.729319,0.000000,0.008613,0.090508,0.566344,0.244520,1,0.885090,0.000000,0.174305,-6.691554
178,-13,-17,0,planar,planar,31,-5.738465,0.906800,-1.946666,2.281199,2.363728,0.000000,0.053204,0.666667,0.122821,1.205159,1,0.139627,0.000000,0.205391,-6.695802
179,-2,0,-2,planar,planar,756,-3.221209,0.451300,-2.124532,2.831427,1.027316,0.000000,0.000754,0.652785,0.326786,0.985748,1,0.190473,0.000000,0.214942,-6.698552
180,4,-6,-4,linear,linear,38,-5.647539,1.237908,-0.279067,1.799878,-0.223622,0.000000,0.034912,0.210797,0.232146,0.412341,1,0.000000,0.000000,0.080235,-6.712199
181,0,9,-2,linear,linear,74,-9.303855,1.270061,-0.487165,1.612590,3.244433,0.000000,0.403796,0.791667,0.142194,1.682625,2,0.655150,0.317712,0.624458,-6.889116
182,3,-8,7,planar,planar,110,1.681957,-0.248719,-2.547820,3.726073,-2.066568,0.000000,0.002899,0.034603,0.616875,0.175311,1,0.195176,0.000000,-0.024366,-6.907224
183,9,-7,6,planar,planar,55,-8.066268,1.142489,-1.717892,2.212048,3.909397,0.000000,0.277296,1.000000,0.123531,1.874349,2,0.902536,0.188248,0.508239,-6.944321
184,18,-14,-6,planar,planar,34,-1.620793,0.051568,-2.235029,3.186206,-0.198595,0.000000,0.004186,0.088435,0.268489,0.369597,1,0.000000,0.000000,0.058583,-7.189056
185,6,-3,7,linear,linear,69,-8.929174,1.705732,-0.513142,1.791663,2.333548,0.000000,0.004886,0.666667,0.081931,1.139929,1,0.318698,0.000000,0.209176,-7.194699
186,0,-7,-3,planar,planar,80,1.003945,-0.135572,-2.647201,3.747709,-1.799038,0.000000,0.000085,0.164272,0.641355,0.314147,1,0.000000,0.000000,0.002302,-7.325575
187,3,7,-1,planar,planar,211,-0.545671,-0.203345,-2.132136,2.849925,-1.621740,0.000000,0.000712,0.077649,0.514157,0.219708,1,0.723350,0.000000,0.175693,-7.352817
188,12,-2,2,linear,linear,17,-8.948088,1.948711,-0.530525,1.795748,1.896780,0.000000,0.068546,0.333333,0.038839,0.859203,3,0.615265,0.741734,0.573465,-7.428870
189,-5,2,-1,planar,planar,189,-0.834228,-0.030364,-2.228126,3.166758,-1.194359,0.000000,0.000172,0.261462,0.537629,0.421174,1,0.139031,0.000000,0.042451,-7.453835
190,4,-7,7,planar,planar,114,-0.473029,0.049085,-2.239821,3.239080,-1.640029,0.000000,0.003433,0.098501,0.540255,0.246319,1,0.257546,0.000000,-0.006787,-7.542874
191,-7,-8,9,planar,planar,24,-7.226370,1.069541,-1.646637,2.088532,2.328857,0.000000,0.028513,0.666667,0.107910,1.171825,1,0.346230,0.000000,0.173024,-7.563142
192,-2,-10,8,planar,planar,58,-0.336332,-0.121796,-2.640770,3.633352,-0.841280,0.000000,0.060634,0.396825,0.606315,0.651697,1,0.215639,0.000000,0.041455,-7.573529
193,-6,0,-1,planar,planar,129,0.634976,-0.301130,-2.618293,3.746529,-1.550281,0.000000,0.000081,0.246398,0.634302,0.404480,1,0.000000,0.000000,0.023685,-7.581256
194,-7,-5,-1,planar,planar,53,-0.367502,-0.233212,-2.300456,3.412494,-1.268519,0.000000,0.000679,0.254579,0.555150,0.414287,1,0.000000,0.000000,0.038066,-7.582183
195,3,3,-3,planar,planar,153,0.559896,-0.397268,-2.473476,3.747027,-1.532675,0.000000,0.000089,0.210358,0.598398,0.364847,1,0.910593,0.000000,0.180368,-7.590550
196,-1,10,1,planar,planar,60,-7.766046,1.435132,-1.440227,2.228877,2.314391,0.000000,0.010497,0.666667,0.093652,1.147504,2,0.550452,0.247143,0.352200,-7.685626
197,-3,-10,8,planar,planar,69,-1.772782,0.302094,-2.155790,2.946496,-1.137479,0.000000,0.005058,0.254902,0.519650,0.420554,1,0.232445,0.000000,0.008873,-7.710453
198,7,1,7,planar,planar,78,-5.782158,0.527301,-1.804657,2.099499,1.302374,0.000000,0.139323,0.484848,0.243951,0.988086,2,0.425412,0.329664,0.353133,-7.856638
199,6,1,-4,planar,planar,67,-0.798779,0.004794,-2.337800,3.543159,-1.202176,0.000000,0.012076,0.268173,0.558075,0.444627,1,0.789647,0.000000,0.201880,-7.877120
