vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-6,-10,6,-5.500000,-9.500000,6.500000,31,linear,0.091278,0.015287,0.000023,0.832523,0.167226,0.000251,0.999749,0.003176,1.887288,14.921038,0.305506,-13.033750,0.327843,2.800900,1.292880,2.473058
-6,-8,3,-5.500000,-7.500000,3.500000,30,linear,0.104412,0.016722,0.001269,0.839849,0.147993,0.012158,0.987842,0.013038,2.410332,86.988202,0.315618,-84.577870,0.769950,8.243528,1.736728,7.473578
-6,-8,8,-5.500000,-7.500000,8.500000,59,planar,0.108686,0.065475,0.005592,0.397583,0.550969,0.051448,0.948552,0.034140,2.776267,0.577757,0.381681,2.198510,0.761712,0.223975,1.622906,-0.537737
-6,-7,-2,-5.500000,-6.500000,-1.500000,29,linear,0.106157,0.005438,0.000001,0.948774,0.051214,0.000013,0.999987,0.000921,1.773360,63.920736,0.288538,-62.147376,0.530556,5.919233,1.344332,5.388677
-6,-7,8,-5.500000,-6.500000,8.500000,67,planar,0.090581,0.040135,0.000244,0.556915,0.440394,0.002690,0.997310,0.009604,2.128469,0.148280,0.339285,1.980189,0.728278,0.627451,1.727071,-0.100826
-6,-6,-2,-5.500000,-5.500000,-1.500000,47,linear,0.127307,0.002424,0.000003,0.980956,0.019021,0.000023,0.999977,0.000973,1.666931,82.354640,0.306712,-80.687709,0.502532,5.293391,1.184263,4.790858
-6,-5,-2,-5.500000,-4.500000,-1.500000,51,linear,0.100882,0.013876,0.000094,0.862450,0.136620,0.000930,0.999070,0.005083,1.969346,80.448151,0.289630,-78.478805,0.826351,6.464612,1.516312,5.638262
-6,-4,-2,-5.500000,-3.500000,-1.500000,55,planar,0.088715,0.049497,0.000110,0.442072,0.556690,0.001238,0.998762,0.007843,2.030432,88.577025,0.336872,-86.546592,0.502608,5.786087,1.301880,5.283479
-6,4,-2,-5.500000,4.500000,-1.500000,61,planar,0.123513,0.067893,0.000149,0.450315,0.548475,0.001210,0.998790,0.010781,2.072909,119.206611,0.422300,-117.133701,0.355849,6.440789,1.307174,6.084940
-6,5,-2,-5.500000,5.500000,-1.500000,34,linear,0.223676,0.024510,0.000067,0.890422,0.109277,0.000301,0.999699,0.007177,1.960128,130.546048,0.474753,-128.585920,0.455384,6.631541,1.401941,6.176156
-6,6,-2,-5.500000,6.500000,-1.500000,20,planar,0.062186,0.025705,0.000095,0.586640,0.411831,0.001529,0.998471,0.005337,1.931897,129.395253,0.213664,-127.463355,0.713257,8.757418,1.466477,8.044161
-6,7,8,-5.500000,7.500000,8.500000,35,planar,0.105990,0.064298,0.002959,0.393362,0.578717,0.027921,0.972079,0.027220,2.644979,2.653472,0.374477,-0.008493,0.893797,0.883789,1.775894,-0.010008
-6,8,8,-5.500000,8.500000,8.500000,26,planar,0.177675,0.049223,0.000835,0.722958,0.272342,0.004700,0.995300,0.019402,2.336129,8.194886,0.421739,-5.858757,0.738617,1.686981,1.596819,0.948364
-6,9,8,-5.500000,9.500000,8.500000,38,planar,0.127057,0.052584,0.000454,0.586143,0.410286,0.003571,0.996429,0.014473,2.225494,10.213344,0.407252,-7.987851,0.497003,1.613732,1.469242,1.116729
-6,11,3,-5.500000,11.500000,3.500000,33,linear,0.075782,0.015981,0.000990,0.789114,0.197827,0.013058,0.986942,0.010622,2.351976,0.261582,0.276350,2.090394,0.731914,0.446452,1.731914,-0.285463
-6,12,6,-5.500000,12.500000,6.500000,24,linear,0.091314,0.009400,0.000114,0.897057,0.101698,0.001245,0.998755,0.004604,1.911995,137.108933,0.277525,-135.196938,0.570229,8.894387,1.412352,8.324158
-6,18,-1,-5.500000,18.500000,-0.500000,21,planar,0.090649,0.050053,0.002419,0.447831,0.525486,0.026683,0.973317,0.022223,2.549523,9.603759,0.358765,-7.054237,1.169531,2.267269,2.169531,1.097738
-5,-13,3,-4.500000,-12.500000,3.500000,24,linear,0.101036,0.007867,0.000343,0.922138,0.074466,0.003396,0.996604,0.006485,2.044013,33.796529,0.287691,-31.752515,0.763845,6.188687,1.638292,5.424841
-5,-11,3,-4.500000,-10.500000,3.500000,21,linear,0.059952,0.007379,0.000313,0.876927,0.117845,0.005228,0.994772,0.005176,2.002741,38.889243,0.209137,-36.886503,0.684812,4.683794,1.473916,3.998982
-5,-11,8,-4.500000,-10.500000,8.500000,25,planar,0.098978,0.039662,0.002225,0.599278,0.378246,0.022475,0.977525,0.020593,2.549072,0.919443,0.330615,1.629629,0.934294,0.088364,1.860731,-0.845931
-5,-10,6,-4.500000,-9.500000,6.500000,33,linear,0.074427,0.008953,0.000096,0.879702,0.119012,0.001286,0.998714,0.003996,1.913836,13.337674,0.261874,-11.423838,0.325816,2.642855,1.281395,2.317039
-5,-9,-2,-4.500000,-8.500000,-1.500000,25,linear,0.081840,0.006444,0.000000,0.921256,0.078740,0.000004,0.999996,0.000548,1.779754,54.147767,0.259426,-52.368013,0.491630,4.897381,1.155097,4.405750
-5,-8,3,-4.500000,-7.500000,3.500000,42,planar,0.098660,0.036179,0.001776,0.633301,0.348698,0.018001,0.981999,0.018508,2.540868,61.786440,0.329460,-59.245572,0.981313,8.390532,1.962941,7.409219
-5,-8,8,-4.500000,-7.500000,8.500000,63,planar,0.099594,0.062047,0.007966,0.376998,0.543020,0.079982,0.920018,0.036649,2.817223,0.438283,0.380805,2.378941,0.980761,0.120217,1.955280,-0.860544
-5,-7,-2,-4.500000,-6.500000,-1.500000,42,linear,0.175485,0.039823,0.000115,0.773068,0.226278,0.000654,0.999346,0.009291,2.023423,45.960677,0.435340,-43.937254,0.490557,3.835671,1.365709,3.345114
-5,-6,-2,-4.500000,-5.500000,-1.500000,54,linear,0.159610,0.039468,0.000058,0.752721,0.246915,0.000364,0.999636,0.007152,1.986469,53.408031,0.428066,-51.421562,0.468098,3.919012,1.392053,3.450914
-5,-5,-2,-4.500000,-4.500000,-1.500000,77,planar,0.089686,0.073751,0.000041,0.177671,0.821872,0.000457,0.999543,0.006473,1.988811,59.993433,0.381365,-58.004621,0.382968,4.131370,1.236813,3.748403
-5,-4,-2,-4.500000,-3.500000,-1.500000,112,planar,0.106313,0.084837,0.000043,0.202006,0.797585,0.000409,0.999591,0.007318,2.002628,66.203586,0.396844,-64.200958,0.343671,4.400465,1.063448,4.056794
-5,-3,-2,-4.500000,-2.500000,-1.500000,35,linear,0.094608,0.010929,0.000076,0.884484,0.114709,0.000806,0.999194,0.004288,1.920102,72.957030,0.274794,-71.036928,0.582148,6.616481,1.439880,6.034333
-5,3,-2,-4.500000,3.500000,-1.500000,53,planar,0.059156,0.019998,0.000052,0.661952,0.337177,0.000871,0.999129,0.003935,1.947295,103.309863,0.275326,-101.362568,0.572323,6.633220,1.559037,6.060897
-5,4,-2,-4.500000,4.500000,-1.500000,83,planar,0.099489,0.079415,0.000037,0.201770,0.797857,0.000373,0.999627,0.006641,1.989100,101.308068,0.398927,-99.318968,0.303130,5.642363,1.138358,5.339233
-5,5,-2,-4.500000,5.500000,-1.500000,56,linear,0.118292,0.017409,0.000065,0.852834,0.146619,0.000547,0.999453,0.005108,1.962412,100.986849,0.319618,-99.024437,0.708627,5.683012,1.496209,4.974385
-5,6,-2,-4.500000,6.500000,-1.500000,44,linear,0.100543,0.002133,0.000001,0.978788,0.021198,0.000014,0.999986,0.000674,1.634354,103.152373,0.277136,-101.518019,0.470973,7.055716,1.242501,6.584743
-5,7,-2,-4.500000,7.500000,-1.500000,32,linear,0.109178,0.006917,0.000001,0.936641,0.063350,0.000009,0.999991,0.000909,1.807311,94.253934,0.296276,-92.446622,0.533868,7.566423,1.244997,7.032556
-5,7,8,-4.500000,7.500000,8.500000,46,planar,0.090146,0.066572,0.000499,0.261508,0.732957,0.005535,0.994465,0.014413,2.256947,12.175923,0.375076,-9.918976,0.657487,2.078475,1.655767,1.420988
-5,8,8,-4.500000,8.500000,8.500000,37,planar,0.109236,0.048424,0.001454,0.556707,0.429979,0.013314,0.986686,0.019741,2.493986,7.432247,0.357833,-4.938261,0.761904,2.218435,1.701466,1.456530
-5,10,8,-4.500000,10.500000,8.500000,22,linear,0.151670,0.036028,0.000096,0.762457,0.236906,0.000636,0.999364,0.008078,1.961043,29.340259,0.413555,-27.379217,0.567856,3.426800,1.515318,2.858944
-5,11,3,-4.500000,11.500000,3.500000,49,planar,0.076087,0.049449,0.001984,0.350095,0.623834,0.026072,0.973928,0.019543,2.578337,0.141160,0.327294,2.437178,0.874864,0.552121,1.745034,-0.322743
-5,12,6,-4.500000,12.500000,6.500000,31,linear,0.082698,0.016786,0.000382,0.797016,0.198370,0.004613,0.995387,0.008091,2.136765,144.958275,0.285197,-142.821510,0.520543,8.962723,1.418185,8.442181
-5,18,-1,-4.500000,18.500000,-0.500000,34,planar,0.089094,0.047393,0.000056,0.468057,0.531314,0.000629,0.999371,0.006185,1.961843,84.999275,0.348849,-83.037433,0.636384,5.433233,1.634084,4.796849
-5,18,0,-4.500000,18.500000,0.500000,21,planar,0.071422,0.046578,0.000435,0.347849,0.646067,0.006084,0.993916,0.011307,2.160072,7.633857,0.321834,-5.473785,0.744090,1.396350,1.725275,0.652260
-5,18,1,-4.500000,18.500000,1.500000,23,planar,0.079417,0.045620,0.000503,0.425565,0.568107,0.006328,0.993672,0.012211,2.200551,3.554344,0.332116,-1.353793,0.746832,0.530554,1.746832,-0.216278
-4,-11,8,-3.500000,-10.500000,8.500000,46,planar,0.113171,0.063724,0.000656,0.436925,0.557280,0.005794,0.994206,0.016785,2.320266,2.215530,0.403228,0.104736,0.528551,0.399451,1.517676,-0.129101
-4,-10,6,-3.500000,-9.500000,6.500000,31,linear,0.093467,0.000056,0.000003,0.999401,0.000562,0.000037,0.999963,0.000262,1.012098,64.824780,0.260550,-63.812682,0.375908,6.347122,0.748801,5.971215
-4,-10,7,-3.500000,-9.500000,7.500000,30,linear,0.084541,0.000085,0.000003,0.998991,0.000969,0.000039,0.999961,0.000289,1.034535,106.908998,0.248893,-105.874463,0.323267,8.593272,0.796668,8.270005
-4,-9,-2,-3.500000,-8.500000,-1.500000,24,linear,0.111043,0.018235,0.000001,0.835787,0.164208,0.000005,0.999995,0.001048,1.858835,22.785497,0.328927,-20.926663,0.512934,2.105673,1.326305,1.592739
-4,-8,-2,-3.500000,-7.500000,-1.500000,34,linear,0.098708,0.004056,0.000001,0.958905,0.041085,0.000010,0.999990,0.000729,1.740428,40.400257,0.280227,-38.659829,0.406148,4.321596,1.233336,3.915448
-4,-8,3,-3.500000,-7.500000,3.500000,45,linear,0.097569,0.013401,0.002762,0.862653,0.109039,0.028308,0.971692,0.015342,2.595607,64.980990,0.296457,-62.385383,0.805370,5.542770,1.512347,4.737400
-4,-8,8,-3.500000,-7.500000,8.500000,47,linear,0.103720,0.017416,0.001774,0.832087,0.150808,0.017105,0.982895,0.014743,2.520877,1.991861,0.316393,0.529016,0.871232,0.760431,1.792771,-0.110801
-4,-7,-2,-3.500000,-6.500000,-1.500000,45,linear,0.089807,0.001949,0.000001,0.978300,0.021685,0.000014,0.999986,0.000610,1.614465,38.404997,0.261407,-36.790532,0.511085,3.400032,1.254151,2.888947
-4,-6,-2,-3.500000,-5.500000,-1.500000,70,planar,0.080635,0.064557,0.000064,0.199390,0.799818,0.000792,0.999208,0.006928,2.003512,33.696853,0.357925,-31.693341,0.510245,3.086476,1.345410,2.576232
-4,-5,-2,-3.500000,-4.500000,-1.500000,107,planar,0.099696,0.073319,0.000036,0.264575,0.735065,0.000361,0.999639,0.006406,1.992536,41.280993,0.392890,-39.288457,0.491298,3.275843,1.379922,2.784545
-4,-4,-2,-3.500000,-3.500000,-1.500000,154,planar,0.087115,0.080947,0.000033,0.070807,0.928819,0.000374,0.999626,0.006125,1.994968,44.906824,0.385908,-42.911856,0.666543,3.515268,1.652836,2.848725
