vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
1,0,-2,1.800000,0.600000,-1.800000,2078,planar,0.120626,0.081921,0.000100,0.320870,0.678300,0.000831,0.999169,0.009967,2.069796,92.298031,0.418104,-90.228235,0.287325,5.380736,0.824023,5.093411
1,0,-1,1.800000,0.600000,-0.600000,647,linear,0.058920,0.004376,0.002206,0.925737,0.036820,0.037443,0.962557,0.008285,2.481538,51.287630,0.226301,-48.806092,0.356123,4.172265,1.041784,3.816141
1,1,-2,1.800000,1.800000,-1.800000,1402,planar,0.121081,0.113744,0.000027,0.060591,0.939183,0.000226,0.999774,0.007219,2.008254,94.023561,0.451482,-92.015307,0.281779,5.241230,0.786840,4.959451
1,2,-2,1.800000,3.000000,-1.800000,601,planar,0.119498,0.111723,0.000020,0.065067,0.934762,0.000171,0.999829,0.006491,1.999567,87.809913,0.449685,-85.810346,0.276738,5.008453,0.797790,4.731715
1,3,-2,1.800000,4.200000,-1.800000,290,planar,0.123100,0.113425,0.000023,0.078597,0.921214,0.000189,0.999811,0.006874,1.999021,80.961639,0.452329,-78.962618,0.271110,4.777196,0.796621,4.506086
1,3,3,1.800000,4.200000,4.200000,239,planar,0.128585,0.113478,0.004005,0.117489,0.851361,0.031150,0.968850,0.038808,2.772117,0.174934,0.465308,2.597182,0.273411,0.733704,1.049133,0.460293
1,4,-2,1.800000,5.400000,-1.800000,162,planar,0.142463,0.098132,0.000032,0.311180,0.688598,0.000222,0.999778,0.007621,2.001206,74.262774,0.460753,-72.261568,0.261125,4.554839,0.786600,4.293714
1,4,3,1.800000,5.400000,4.200000,182,planar,0.182538,0.101455,0.008487,0.444197,0.509311,0.046493,0.953507,0.053966,2.863560,1.610526,0.514100,1.253034,0.234159,0.032746,1.200425,-0.201412
1,5,-2,1.800000,6.600000,-1.800000,90,planar,0.122389,0.116085,0.000057,0.051512,0.948023,0.000465,0.999535,0.009315,2.014541,68.495782,0.455472,-66.481241,0.295795,4.423151,0.914573,4.127356
1,5,3,1.800000,6.600000,4.200000,93,planar,0.158297,0.106415,0.002530,0.327749,0.656267,0.015984,0.984016,0.034931,2.672093,0.482301,0.480767,2.189792,0.277525,0.553107,1.005979,0.275582
1,6,-2,1.800000,7.800000,-1.800000,62,planar,0.216308,0.065775,0.000113,0.695918,0.303560,0.000522,0.999478,0.011710,2.048258,66.215182,0.520541,-64.166923,0.257922,4.446951,1.210557,4.189029
1,6,3,1.800000,7.800000,4.200000,75,planar,0.172194,0.082259,0.007073,0.522287,0.436639,0.041074,0.958926,0.046444,2.820229,0.132994,0.486875,2.687235,0.295398,0.734691,1.109649,0.439293
1,6,6,1.800000,7.800000,7.800000,38,planar,0.047474,0.023398,0.000103,0.507136,0.490703,0.002161,0.997839,0.004848,1.977960,205.184763,0.245684,-203.206803,0.286370,8.882988,0.888172,8.596618
1,7,-2,1.800000,9.000000,-1.800000,24,linear,0.342693,0.018363,0.000092,0.946415,0.053318,0.000267,0.999733,0.008323,1.944828,64.949849,0.516502,-63.005021,0.293857,4.451445,0.893051,4.157588
